purchase_order_item_id,purchase_order_id,product_id,quantity,unit_cost
POI00003198,PO0004183,PRD00236,425,5509.36
POI00003199,PO0007704,PRD00511,230,2991.32
POI00003200,PO0005581,PRD00645,428,13236.02
POI00003201,PO0006774,PRD00018,149,6025.11
POI00003202,PO0001503,PRD00898,90,11808.33
POI00003203,PO0003261,PRD00387,399,1001.43
POI00003204,PO0001163,PRD00527,180,13016.35
POI00003205,PO0003289,PRD00802,174,11346.21
POI00003206,PO0001666,PRD00214,468,11225.45
POI00003207,PO0001708,PRD00240,392,1296.01
POI00003208,PO0002461,PRD00835,281,6236.81
POI00003209,PO0001046,PRD00058,16,4231.59
POI00003210,PO0003004,PRD00089,307,9597.02
POI00003211,PO0001643,PRD00654,491,8610.81
POI00003212,PO0009063,PRD00854,128,7572.34
POI00003213,PO0009198,PRD00516,350,8281.91
POI00003214,PO0006841,PRD00276,415,12469.32
POI00003215,PO0006981,PRD00831,449,14405.2
POI00003216,PO0009439,PRD00355,140,10597.12
POI00003217,PO0001905,PRD00558,77,9720.85
POI00003218,PO0000120,PRD00189,236,1559.74
POI00003219,PO0000556,PRD00764,420,6096.89
POI00003220,PO0004185,PRD00636,49,3410.7
POI00003221,PO0002962,PRD00896,378,12836.58
POI00003222,PO0009155,PRD00743,362,2305.24
POI00003223,PO0003890,PRD00806,439,164.23
POI00003224,PO0004948,PRD00565,383,1309.82
POI00003225,PO0006754,PRD00012,272,14609.65
POI00003226,PO0000327,PRD00453,162,5806.99
POI00003227,PO0009465,PRD00985,297,3051.76
POI00003228,PO0007600,PRD00185,91,6440.0
POI00003229,PO0007364,PRD00110,446,13747.81
POI00003230,PO0009117,PRD00727,300,1054.08
POI00003231,PO0004316,PRD00886,224,8868.6
POI00003232,PO0002858,PRD00394,345,14023.98
POI00003233,PO0009695,PRD00744,68,13579.31
POI00003234,PO0001861,PRD00297,266,3281.39
POI00003235,PO0008928,PRD00232,389,6790.03
POI00003236,PO0001285,PRD00163,217,8801.64
POI00003237,PO0001141,PRD00239,59,3839.78
POI00003238,PO0003635,PRD00135,137,7084.8
POI00003239,PO0003072,PRD00431,214,11469.34
POI00003240,PO0003520,PRD00962,72,8264.3
POI00003241,PO0003970,PRD00023,295,3880.46
POI00003242,PO0008921,PRD00685,22,2103.9
POI00003243,PO0002519,PRD00756,217,13812.34
POI00003244,PO0003443,PRD00242,32,9680.92
POI00003245,PO0006188,PRD00930,491,3393.62
POI00003246,PO0009286,PRD00529,432,7382.72
POI00003247,PO0005762,PRD00340,15,13976.02
POI00003248,PO0006308,PRD00465,313,12966.68
POI00003249,PO0002494,PRD00485,321,9733.24
POI00003250,PO0000163,PRD00184,194,6913.99
POI00003251,PO0000276,PRD00538,136,1565.66
POI00003252,PO0002905,PRD00118,146,13920.88
POI00003253,PO0002212,PRD00219,282,12493.83
POI00003254,PO0005338,PRD00385,312,11446.95
POI00003255,PO0004482,PRD00102,205,6423.07
POI00003256,PO0009829,PRD00241,446,2003.96
POI00003257,PO0003044,PRD00474,233,4767.61
POI00003258,PO0007328,PRD00977,470,14587.2
POI00003259,PO0005679,PRD00162,75,287.67
POI00003260,PO0001054,PRD00014,142,11069.54
POI00003261,PO0000383,PRD00255,409,13121.82
POI00003262,PO0001981,PRD00207,422,13259.47
POI00003263,PO0003286,PRD00374,83,290.14
POI00003264,PO0004187,PRD00789,422,7598.09
POI00003265,PO0003600,PRD00744,337,13579.31
POI00003266,PO0001325,PRD00373,288,5013.81
POI00003267,PO0009046,PRD00564,294,9458.27
POI00003268,PO0000455,PRD00994,391,971.84
POI00003269,PO0008306,PRD00864,87,5345.24
POI00003270,PO0004790,PRD00070,57,12755.67
POI00003271,PO0002455,PRD00719,102,9495.01
POI00003272,PO0005169,PRD00324,137,4070.68
POI00003273,PO0004650,PRD00290,223,2210.27
POI00003274,PO0000892,PRD00250,412,14546.26
POI00003275,PO0008673,PRD00775,188,1675.87
POI00003276,PO0002549,PRD00611,237,1908.11
POI00003277,PO0008812,PRD00921,149,10131.57
POI00003278,PO0009215,PRD00413,200,6171.23
POI00003279,PO0007289,PRD00848,296,13378.15
POI00003280,PO0002400,PRD00498,306,515.55
POI00003281,PO0004853,PRD00568,438,4707.73
POI00003282,PO0004391,PRD00115,412,12984.47
POI00003283,PO0001900,PRD00717,200,5192.63
POI00003284,PO0009491,PRD00510,168,9321.6
POI00003285,PO0005680,PRD00847,162,9711.63
POI00003286,PO0009306,PRD00137,487,14315.76
POI00003287,PO0003478,PRD00834,145,4625.99
POI00003288,PO0004840,PRD00795,86,10383.68
POI00003289,PO0007730,PRD00779,305,14460.71
POI00003290,PO0007707,PRD00986,234,7134.56
POI00003291,PO0008662,PRD00368,131,13705.39
POI00003292,PO0002781,PRD00121,401,14884.48
POI00003293,PO0003327,PRD00065,276,13939.0
POI00003294,PO0005479,PRD00832,282,14364.28
POI00003295,PO0001633,PRD00020,35,14093.42
POI00003296,PO0003665,PRD00457,268,7399.8
POI00003297,PO0003432,PRD00992,77,10351.03
POI00003298,PO0001745,PRD00113,178,4380.21
POI00003299,PO0005097,PRD00231,335,9255.93
POI00003300,PO0005387,PRD00407,496,2170.82
POI00003301,PO0001628,PRD00485,460,9733.24
POI00003302,PO0005132,PRD00191,394,6029.05
POI00003303,PO0005580,PRD00056,352,2104.64
POI00003304,PO0004210,PRD00755,403,12949.63
POI00003305,PO0002331,PRD00898,348,11808.33
POI00003306,PO0003232,PRD00384,344,6284.42
POI00003307,PO0000193,PRD00878,458,13841.49
POI00003308,PO0009502,PRD00429,140,4484.27
POI00003309,PO0003258,PRD00632,287,12709.49
POI00003310,PO0008938,PRD00378,397,5802.93
POI00003311,PO0009575,PRD00689,423,10243.12
POI00003312,PO0004288,PRD00539,395,13947.14
POI00003313,PO0004345,PRD00478,476,14298.83
POI00003314,PO0006570,PRD00864,121,5345.24
POI00003315,PO0006440,PRD00594,124,6920.19
POI00003316,PO0009106,PRD00318,377,13343.83
POI00003317,PO0000013,PRD00578,126,3487.79
POI00003318,PO0000429,PRD00952,379,4757.15
POI00003319,PO0000842,PRD00518,318,8231.59
POI00003320,PO0007222,PRD00618,112,7236.89
POI00003321,PO0001737,PRD00448,174,3508.12
POI00003322,PO0006540,PRD00267,90,1734.0
POI00003323,PO0006223,PRD00287,208,5325.08
POI00003324,PO0006682,PRD00971,157,2515.98
POI00003325,PO0004797,PRD00909,481,11074.93
POI00003326,PO0006191,PRD00905,13,2985.62
POI00003327,PO0000005,PRD00414,455,3675.25
POI00003328,PO0009744,PRD00697,397,6403.2
POI00003329,PO0002639,PRD00409,250,13153.77
POI00003330,PO0000176,PRD00394,30,14023.98
POI00003331,PO0004820,PRD00361,234,2128.11
POI00003332,PO0006501,PRD00161,464,14511.66
POI00003333,PO0004920,PRD00085,52,2937.79
POI00003334,PO0000632,PRD00174,416,1447.77
POI00003335,PO0009660,PRD00848,69,13378.15
POI00003336,PO0006327,PRD00314,102,8909.78
POI00003337,PO0003899,PRD00788,240,13824.18
POI00003338,PO0006399,PRD00861,45,12536.29
POI00003339,PO0002330,PRD00542,445,3815.81
POI00003340,PO0008626,PRD00279,309,14005.9
POI00003341,PO0007901,PRD00260,386,500.56
POI00003342,PO0007408,PRD00286,351,4652.92
POI00003343,PO0006672,PRD00379,272,8770.31
POI00003344,PO0005469,PRD00399,42,10939.64
POI00003345,PO0003310,PRD00252,419,5568.19
POI00003346,PO0001905,PRD00975,20,9296.52
POI00003347,PO0007688,PRD00757,440,1024.97
POI00003348,PO0002723,PRD00418,406,848.93
POI00003349,PO0001839,PRD00141,257,11958.46
POI00003350,PO0004294,PRD00276,382,12469.32
POI00003351,PO0004882,PRD00322,420,11034.26
POI00003352,PO0003885,PRD00583,388,2755.82
POI00003353,PO0002982,PRD00290,235,2210.27
POI00003354,PO0008811,PRD00117,185,9411.1
POI00003355,PO0003640,PRD00113,207,4380.21
POI00003356,PO0000072,PRD00085,270,2937.79
POI00003357,PO0001274,PRD00654,486,8610.81
POI00003358,PO0000531,PRD00576,232,6871.55
POI00003359,PO0005396,PRD00041,92,14254.59
POI00003360,PO0006587,PRD00630,322,12112.17
POI00003361,PO0001713,PRD00141,32,11958.46
POI00003362,PO0006654,PRD00080,38,9716.87
POI00003363,PO0006324,PRD00051,403,8110.25
POI00003364,PO0005806,PRD00321,62,7009.48
POI00003365,PO0002400,PRD00617,79,9490.86
POI00003366,PO0003107,PRD00811,207,13260.28
POI00003367,PO0002226,PRD00078,44,8372.4
POI00003368,PO0003947,PRD00498,148,515.55
POI00003369,PO0005199,PRD00482,70,14861.25
POI00003370,PO0002609,PRD00070,428,12755.67
POI00003371,PO0000819,PRD00709,10,12622.33
POI00003372,PO0002355,PRD00701,433,7267.54
POI00003373,PO0000193,PRD00225,233,11422.41
POI00003374,PO0000571,PRD00826,240,9650.03
POI00003375,PO0004493,PRD00516,296,8281.91
POI00003376,PO0006910,PRD00767,241,8392.39
POI00003377,PO0009357,PRD00047,86,1038.29
POI00003378,PO0005232,PRD00905,474,2985.62
POI00003379,PO0001690,PRD00071,328,9562.93
POI00003380,PO0004974,PRD00545,283,7193.96
POI00003381,PO0003153,PRD00800,188,273.44
POI00003382,PO0008344,PRD00304,260,7053.7
POI00003383,PO0004781,PRD00314,133,8909.78
POI00003384,PO0005987,PRD00776,395,3296.6
POI00003385,PO0006585,PRD00845,475,2083.84
POI00003386,PO0000863,PRD00845,403,2083.84
POI00003387,PO0001276,PRD00990,158,4921.74
POI00003388,PO0002298,PRD00937,89,5526.96
POI00003389,PO0001769,PRD00405,326,8998.95
POI00003390,PO0008027,PRD00787,319,3077.27
POI00003391,PO0006050,PRD00154,285,9453.46
POI00003392,PO0007684,PRD00797,196,11156.8
POI00003393,PO0008528,PRD00853,369,2077.51
POI00003394,PO0007985,PRD00202,233,2771.81
POI00003395,PO0006760,PRD00453,161,5806.99
POI00003396,PO0003976,PRD00568,163,4707.73
POI00003397,PO0001781,PRD00290,274,2210.27
POI00003398,PO0003752,PRD00408,104,8695.92
POI00003399,PO0002952,PRD00497,239,9476.02
POI00003400,PO0002963,PRD00197,198,14528.51
POI00003401,PO0000107,PRD00658,136,7106.49
POI00003402,PO0005677,PRD00124,357,8304.87
POI00003403,PO0005003,PRD00501,316,4943.69
POI00003404,PO0002249,PRD00803,350,4469.13
POI00003405,PO0002864,PRD00214,425,11225.45
POI00003406,PO0006155,PRD00913,486,7633.07
POI00003407,PO0002257,PRD00763,232,5016.95
POI00003408,PO0009065,PRD00112,304,10078.39
POI00003409,PO0009563,PRD00820,368,12985.07
POI00003410,PO0008659,PRD00154,33,9453.46
POI00003411,PO0007781,PRD00766,246,11198.97
POI00003412,PO0006767,PRD00056,316,2104.64
POI00003413,PO0003429,PRD00094,107,8406.45
POI00003414,PO0001087,PRD00651,400,6515.34
POI00003415,PO0005327,PRD00003,275,4143.44
POI00003416,PO0000805,PRD00947,245,8686.66
POI00003417,PO0003693,PRD00348,25,10382.26
POI00003418,PO0008193,PRD00867,27,2868.63
POI00003419,PO0007307,PRD00003,425,4143.44
POI00003420,PO0006754,PRD00242,297,9680.92
POI00003421,PO0002579,PRD00843,217,14383.19
POI00003422,PO0006738,PRD00701,122,7267.54
POI00003423,PO0006294,PRD00106,339,6611.36
POI00003424,PO0004115,PRD00523,331,12097.17
POI00003425,PO0000101,PRD00042,348,12472.09
POI00003426,PO0003347,PRD00426,465,11443.5
POI00003427,PO0003469,PRD00652,422,879.05
POI00003428,PO0000771,PRD00089,92,9597.02
POI00003429,PO0002504,PRD00413,277,6171.23
POI00003430,PO0005268,PRD00207,386,13259.47
POI00003431,PO0003841,PRD00648,31,4835.26
POI00003432,PO0009608,PRD00398,223,1850.01
POI00003433,PO0002132,PRD00195,294,8830.06
POI00003434,PO0008056,PRD00836,119,2825.17
POI00003435,PO0003064,PRD00134,215,10858.86
POI00003436,PO0001130,PRD00073,401,7015.92
POI00003437,PO0008163,PRD00168,49,5878.6
POI00003438,PO0003543,PRD00272,259,5905.57
POI00003439,PO0001029,PRD00246,118,12678.87
POI00003440,PO0009521,PRD00291,170,1083.12
POI00003441,PO0002617,PRD00711,388,14208.1
POI00003442,PO0007162,PRD00903,385,10697.16
POI00003443,PO0009893,PRD00196,463,6209.26
POI00003444,PO0001915,PRD00190,61,6496.64
POI00003445,PO0005170,PRD00175,407,834.63
POI00003446,PO0003013,PRD00998,155,8420.65
POI00003447,PO0003421,PRD00347,106,2926.5
POI00003448,PO0001870,PRD00043,122,6795.04
POI00003449,PO0004969,PRD00938,217,14690.74
POI00003450,PO0008680,PRD00467,191,10304.91
POI00003451,PO0005621,PRD00271,495,14304.78
POI00003452,PO0002742,PRD00175,64,834.63
POI00003453,PO0008782,PRD00529,384,7382.72
POI00003454,PO0004719,PRD00404,487,3670.74
POI00003455,PO0007025,PRD00112,51,10078.39
POI00003456,PO0006950,PRD00309,493,11535.3
POI00003457,PO0001769,PRD00651,99,6515.34
POI00003458,PO0008678,PRD00861,127,12536.29
POI00003459,PO0004593,PRD00075,436,3718.44
POI00003460,PO0008534,PRD00946,32,5214.57
POI00003461,PO0004557,PRD00755,443,12949.63
POI00003462,PO0009900,PRD00223,26,13596.37
POI00003463,PO0006760,PRD00590,426,14268.77
POI00003464,PO0004102,PRD00243,123,9718.69
POI00003465,PO0003677,PRD00398,251,1850.01
POI00003466,PO0008222,PRD00122,30,7515.76
POI00003467,PO0009707,PRD00558,484,9720.85
POI00003468,PO0002396,PRD00703,259,2890.33
POI00003469,PO0009026,PRD00597,115,12775.63
POI00003470,PO0007697,PRD00270,178,2874.72
POI00003471,PO0006969,PRD00791,396,10139.71
POI00003472,PO0007376,PRD00495,66,13954.44
POI00003473,PO0000886,PRD00310,317,7810.08
POI00003474,PO0009431,PRD00177,442,12210.75
POI00003475,PO0000294,PRD00131,375,5840.29
POI00003476,PO0007746,PRD00947,68,8686.66
POI00003477,PO0000991,PRD00264,61,12537.65
POI00003478,PO0008499,PRD00084,431,1880.19
POI00003479,PO0009456,PRD00037,447,9868.39
POI00003480,PO0006015,PRD00345,445,10843.29
POI00003481,PO0003984,PRD00881,109,13176.07
POI00003482,PO0009270,PRD00440,391,12108.02
POI00003483,PO0000387,PRD00676,494,4189.18
POI00003484,PO0009624,PRD00003,291,4143.44
POI00003485,PO0008328,PRD00156,423,1424.79
POI00003486,PO0007004,PRD00669,363,4850.66
POI00003487,PO0009962,PRD00721,157,7384.49
POI00003488,PO0007048,PRD00715,225,7125.52
POI00003489,PO0006001,PRD00567,91,8082.94
POI00003490,PO0007800,PRD00728,467,6550.29
POI00003491,PO0000092,PRD00521,16,3211.38
POI00003492,PO0002794,PRD00160,426,2180.09
POI00003493,PO0003282,PRD00572,111,14299.0
POI00003494,PO0003280,PRD00602,151,12799.03
POI00003495,PO0009833,PRD00680,177,12884.86
POI00003496,PO0002967,PRD00561,484,5531.95
POI00003497,PO0003735,PRD00940,198,12016.56
POI00003498,PO0001875,PRD00871,462,8636.42
POI00003499,PO0006247,PRD00705,19,14962.24
POI00003500,PO0002892,PRD00358,66,14322.76
POI00003501,PO0009111,PRD00071,266,9562.93
POI00003502,PO0007355,PRD00168,409,5878.6
POI00003503,PO0003628,PRD00232,236,6790.03
POI00003504,PO0000681,PRD00456,143,14536.29
POI00003505,PO0005877,PRD00257,450,12479.22
POI00003506,PO0005734,PRD00827,208,10537.16
POI00003507,PO0003364,PRD00532,358,4963.16
POI00003508,PO0008287,PRD00142,433,3723.43
POI00003509,PO0006630,PRD00656,435,3059.15
POI00003510,PO0006728,PRD00248,38,2381.45
POI00003511,PO0006379,PRD00583,325,2755.82
POI00003512,PO0005529,PRD00059,249,7096.98
POI00003513,PO0000571,PRD00594,166,6920.19
POI00003514,PO0006284,PRD00126,140,12322.6
POI00003515,PO0006481,PRD00340,58,13976.02
POI00003516,PO0009135,PRD00602,180,12799.03
POI00003517,PO0004236,PRD00160,97,2180.09
POI00003518,PO0007520,PRD00381,328,2462.98
POI00003519,PO0005470,PRD00868,416,9943.76
POI00003520,PO0005199,PRD00752,489,1766.8
POI00003521,PO0007060,PRD00253,296,11689.61
POI00003522,PO0003215,PRD00501,261,4943.69
POI00003523,PO0008197,PRD00433,43,10827.08
POI00003524,PO0004243,PRD00982,407,2789.53
POI00003525,PO0000006,PRD00408,46,8695.92
POI00003526,PO0007345,PRD00254,370,12034.79
POI00003527,PO0000495,PRD00355,188,10597.12
POI00003528,PO0002885,PRD00521,204,3211.38
POI00003529,PO0003198,PRD00456,22,14536.29
POI00003530,PO0005324,PRD00352,406,10163.96
POI00003531,PO0003440,PRD00848,142,13378.15
POI00003532,PO0007543,PRD00794,212,14754.3
POI00003533,PO0008457,PRD00419,328,13114.42
POI00003534,PO0009504,PRD00792,54,12139.91
POI00003535,PO0006928,PRD00662,322,1358.75
POI00003536,PO0006838,PRD00673,334,13879.93
POI00003537,PO0002807,PRD00946,199,5214.57
POI00003538,PO0001933,PRD00293,18,14236.45
POI00003539,PO0000327,PRD00995,94,1957.35
POI00003540,PO0008347,PRD00408,400,8695.92
POI00003541,PO0005849,PRD00503,252,8838.11
POI00003542,PO0005936,PRD00025,172,9977.74
POI00003543,PO0004685,PRD00592,297,14420.88
POI00003544,PO0006067,PRD00200,482,12689.72
POI00003545,PO0003327,PRD00769,63,14259.3
POI00003546,PO0004130,PRD00029,477,4613.81
POI00003547,PO0001163,PRD00622,155,3778.03
POI00003548,PO0006348,PRD00115,349,12984.47
POI00003549,PO0006529,PRD00436,21,10630.97
POI00003550,PO0001407,PRD00147,365,10379.48
POI00003551,PO0004843,PRD00254,380,12034.79
POI00003552,PO0007425,PRD00439,372,7978.91
POI00003553,PO0008149,PRD00252,254,5568.19
POI00003554,PO0005901,PRD00351,110,4761.19
POI00003555,PO0003853,PRD00819,340,9433.84
POI00003556,PO0008208,PRD00767,309,8392.39
POI00003557,PO0006655,PRD00423,95,13733.69
POI00003558,PO0007916,PRD00075,304,3718.44
POI00003559,PO0002504,PRD00650,219,5122.22
POI00003560,PO0008969,PRD00810,236,6285.69
POI00003561,PO0005833,PRD00682,91,9106.29
POI00003562,PO0001836,PRD00508,443,9561.68
POI00003563,PO0005279,PRD00902,344,10889.46
POI00003564,PO0004258,PRD00099,417,6175.08
POI00003565,PO0003934,PRD00190,99,6496.64
POI00003566,PO0007785,PRD00252,163,5568.19
POI00003567,PO0004431,PRD00958,253,1630.61
POI00003568,PO0001828,PRD00739,285,7506.27
POI00003569,PO0001046,PRD00763,129,5016.95
POI00003570,PO0004431,PRD00047,130,1038.29
POI00003571,PO0008411,PRD00986,490,7134.56
POI00003572,PO0006591,PRD00520,430,12944.02
POI00003573,PO0000094,PRD00555,21,9697.74
POI00003574,PO0009526,PRD00366,293,11358.19
POI00003575,PO0008915,PRD00275,342,2070.47
POI00003576,PO0002117,PRD00991,39,5985.46
POI00003577,PO0007771,PRD00212,98,194.69
POI00003578,PO0006817,PRD00843,350,14383.19
POI00003579,PO0007065,PRD00080,40,9716.87
POI00003580,PO0004392,PRD00508,433,9561.68
POI00003581,PO0009013,PRD00143,79,2616.16
POI00003582,PO0000587,PRD00532,457,4963.16
POI00003583,PO0007327,PRD00895,287,8698.56
POI00003584,PO0005583,PRD00939,418,12076.99
POI00003585,PO0008509,PRD00019,345,5319.1
POI00003586,PO0004526,PRD00990,435,4921.74
POI00003587,PO0002780,PRD00643,301,5309.18
POI00003588,PO0006555,PRD00413,207,6171.23
POI00003589,PO0001714,PRD00548,378,10982.99
POI00003590,PO0003423,PRD00845,247,2083.84
POI00003591,PO0003842,PRD00359,286,14333.28
POI00003592,PO0002958,PRD00980,448,10478.27
POI00003593,PO0004061,PRD00132,85,14475.18
POI00003594,PO0007952,PRD00488,69,6731.02
POI00003595,PO0006023,PRD00083,257,5329.01
POI00003596,PO0008830,PRD00797,329,11156.8
POI00003597,PO0001864,PRD00222,304,1219.58
POI00003598,PO0008001,PRD00951,373,12745.6
POI00003599,PO0003045,PRD00712,85,5380.83
POI00003600,PO0005307,PRD00315,349,12650.55
POI00003601,PO0010000,PRD00286,315,4652.92
POI00003602,PO0005449,PRD00241,500,2003.96
POI00003603,PO0009668,PRD00980,69,10478.27
POI00003604,PO0001117,PRD00734,268,799.67
POI00003605,PO0004788,PRD00617,85,9490.86
POI00003606,PO0006698,PRD00039,356,829.26
POI00003607,PO0004659,PRD00085,155,2937.79
POI00003608,PO0007276,PRD00951,160,12745.6
POI00003609,PO0009522,PRD00216,80,12937.52
POI00003610,PO0000042,PRD00294,325,7979.54
POI00003611,PO0006374,PRD00267,58,1734.0
POI00003612,PO0009815,PRD00879,316,5831.09
POI00003613,PO0007459,PRD00403,200,560.68
POI00003614,PO0001111,PRD00640,95,14055.38
POI00003615,PO0002902,PRD00807,96,13935.13
POI00003616,PO0007975,PRD00892,39,3978.64
POI00003617,PO0006150,PRD00139,374,11221.75
POI00003618,PO0005210,PRD00977,32,14587.2
POI00003619,PO0007701,PRD00783,413,6326.48
POI00003620,PO0002759,PRD00861,336,12536.29
POI00003621,PO0008329,PRD00337,289,11344.08
POI00003622,PO0009759,PRD00543,443,5993.42
POI00003623,PO0007009,PRD00192,326,10003.41
POI00003624,PO0002330,PRD00775,380,1675.87
POI00003625,PO0006345,PRD00435,183,11483.94
POI00003626,PO0001906,PRD00029,365,4613.81
POI00003627,PO0003660,PRD00212,108,194.69
POI00003628,PO0009252,PRD00353,189,9182.34
POI00003629,PO0003563,PRD00484,435,1711.79
POI00003630,PO0003724,PRD00501,447,4943.69
POI00003631,PO0001867,PRD00761,483,9679.51
POI00003632,PO0009142,PRD00422,44,13723.46
POI00003633,PO0007138,PRD00929,85,2808.45
POI00003634,PO0000316,PRD00011,104,10256.43
POI00003635,PO0006551,PRD00628,254,2699.31
POI00003636,PO0001562,PRD00735,463,8245.45
POI00003637,PO0006265,PRD00823,83,889.68
POI00003638,PO0001520,PRD00120,340,4716.39
POI00003639,PO0006264,PRD00367,171,13626.42
POI00003640,PO0006236,PRD00675,415,9849.43
POI00003641,PO0009942,PRD00889,108,161.6
POI00003642,PO0005339,PRD00868,246,9943.76
POI00003643,PO0007066,PRD00205,234,5692.82
POI00003644,PO0002599,PRD00675,303,9849.43
POI00003645,PO0000062,PRD00381,368,2462.98
POI00003646,PO0003406,PRD00017,463,12322.4
POI00003647,PO0003385,PRD00322,305,11034.26
POI00003648,PO0001470,PRD00996,138,12098.44
POI00003649,PO0000754,PRD00415,38,13727.94
POI00003650,PO0005957,PRD00239,65,3839.78
POI00003651,PO0008225,PRD00221,306,13068.22
POI00003652,PO0004615,PRD00933,123,4789.52
POI00003653,PO0005218,PRD00343,102,10133.19
POI00003654,PO0000188,PRD00580,497,13972.91
POI00003655,PO0006859,PRD00169,404,8843.12
POI00003656,PO0005583,PRD00209,117,9137.57
POI00003657,PO0005161,PRD00604,49,14528.53
POI00003658,PO0004544,PRD00494,436,12749.77
POI00003659,PO0004106,PRD00037,384,9868.39
POI00003660,PO0006808,PRD00591,102,1630.92
POI00003661,PO0006269,PRD00663,160,8339.74
POI00003662,PO0004862,PRD00804,232,14440.13
POI00003663,PO0004515,PRD00156,371,1424.79
POI00003664,PO0004349,PRD00026,239,10030.04
POI00003665,PO0000837,PRD00876,309,12469.02
POI00003666,PO0004778,PRD00237,307,10209.15
POI00003667,PO0007114,PRD00652,41,879.05
POI00003668,PO0001115,PRD00557,267,7804.82
POI00003669,PO0000033,PRD00271,78,14304.78
POI00003670,PO0002850,PRD00994,280,971.84
POI00003671,PO0004259,PRD00657,491,14657.7
POI00003672,PO0006398,PRD00521,387,3211.38
POI00003673,PO0005179,PRD00485,475,9733.24
POI00003674,PO0003135,PRD00063,274,7018.31
POI00003675,PO0009981,PRD00075,391,3718.44
POI00003676,PO0004421,PRD00791,328,10139.71
POI00003677,PO0006479,PRD00882,496,7275.03
POI00003678,PO0009228,PRD00263,131,9261.0
POI00003679,PO0004707,PRD00151,319,13666.4
POI00003680,PO0009430,PRD00332,107,13246.24
POI00003681,PO0001843,PRD00802,98,11346.21
POI00003682,PO0006323,PRD00212,368,194.69
POI00003683,PO0007893,PRD00869,448,7264.23
POI00003684,PO0000429,PRD00621,124,7979.13
