order_id,customer_id,order_date,order_status
ORD0008865,CUS003006,2026-02-22,Delivered
ORD0008866,CUS005252,2026-02-21,Shipped
ORD0008867,CUS000207,2025-03-23,Delivered
ORD0008868,CUS004216,2026-03-02,Processing
ORD0008869,CUS000519,2025-05-20,Delivered
ORD0008870,CUS002494,2026-01-12,Delivered
ORD0008871,CUS005524,2026-08-17,Delivered
ORD0008872,CUS003323,2026-01-16,Delivered
ORD0008873,CUS009491,2026-07-22,Delivered
ORD0008874,CUS009961,2026-03-22,Delivered
ORD0008875,CUS001960,2026-06-08,Delivered
ORD0008876,CUS003100,2025-12-14,Delivered
ORD0008877,CUS004721,2026-07-23,Cancelled
ORD0008878,CUS007396,2026-03-19,Delivered
ORD0008879,CUS003909,2025-12-24,Shipped
ORD0008880,CUS003584,2026-06-19,Delivered
ORD0008881,CUS009329,2026-01-30,Cancelled
ORD0008882,CUS007052,2025-06-25,Delivered
ORD0008883,CUS002009,2026-03-18,Processing
ORD0008884,CUS007842,2025-07-26,Delivered
ORD0008885,CUS001988,2026-01-31,Shipped
ORD0008886,CUS008210,2025-12-04,Shipped
ORD0008887,CUS000040,2026-03-04,Delivered
ORD0008888,CUS008272,2025-10-06,Shipped
ORD0008889,CUS009117,2026-04-26,Delivered
ORD0008890,CUS008572,2026-04-03,Cancelled
ORD0008891,CUS001993,2025-10-20,Delivered
ORD0008892,CUS007677,2025-01-13,Cancelled
ORD0008893,CUS005749,2026-02-06,Delivered
ORD0008894,CUS006974,2025-10-09,Delivered
ORD0008895,CUS002693,2025-02-15,Processing
ORD0008896,CUS001035,2025-03-01,Processing
ORD0008897,CUS002506,2026-06-21,Delivered
ORD0008898,CUS006515,2026-07-06,Shipped
ORD0008899,CUS001021,2025-12-01,Processing
ORD0008900,CUS003879,2025-02-26,Delivered
ORD0008901,CUS003640,2026-06-10,Delivered
ORD0008902,CUS000466,2025-10-03,Delivered
ORD0008903,CUS000391,2025-07-27,Delivered
ORD0008904,CUS000168,2025-07-31,Delivered
ORD0008905,CUS008202,2025-08-20,Delivered
ORD0008906,CUS003037,2025-12-13,Delivered
ORD0008907,CUS005078,2025-08-27,Cancelled
ORD0008908,CUS003523,2026-06-15,Delivered
ORD0008909,CUS006762,2026-04-28,Processing
ORD0008910,CUS005382,2025-08-31,Delivered
ORD0008911,CUS008040,2026-03-04,Delivered
ORD0008912,CUS006510,2025-07-12,Shipped
ORD0008913,CUS008005,2025-12-15,Delivered
ORD0008914,CUS000975,2026-03-28,Delivered
ORD0008915,CUS000538,2025-03-25,Delivered
ORD0008916,CUS003095,2026-07-27,Delivered
ORD0008917,CUS001387,2026-08-20,Delivered
ORD0008918,CUS004066,2026-03-09,Shipped
ORD0008919,CUS005776,2025-12-30,Delivered
ORD0008920,CUS000330,2025-04-17,Delivered
ORD0008921,CUS005163,2025-02-25,Cancelled
ORD0008922,CUS005920,2025-07-27,Delivered
ORD0008923,CUS000650,2026-06-12,Delivered
ORD0008924,CUS004377,2025-09-04,Delivered
ORD0008925,CUS009460,2025-11-10,Cancelled
ORD0008926,CUS005975,2025-03-11,Shipped
ORD0008927,CUS007393,2025-09-21,Delivered
ORD0008928,CUS005874,2026-04-18,Delivered
ORD0008929,CUS005177,2025-01-21,Delivered
ORD0008930,CUS002053,2025-10-07,Delivered
ORD0008931,CUS003663,2025-11-18,Processing
ORD0008932,CUS008518,2025-02-24,Delivered
ORD0008933,CUS006036,2025-04-06,Delivered
ORD0008934,CUS006786,2025-04-24,Processing
ORD0008935,CUS009186,2025-10-10,Delivered
ORD0008936,CUS007304,2025-07-26,Delivered
ORD0008937,CUS008970,2025-12-26,Delivered
ORD0008938,CUS000997,2026-02-12,Processing
ORD0008939,CUS006957,2026-02-07,Delivered
ORD0008940,CUS006939,2025-10-10,Delivered
ORD0008941,CUS007953,2026-04-06,Delivered
ORD0008942,CUS007809,2025-11-18,Delivered
ORD0008943,CUS003161,2026-07-14,Delivered
ORD0008944,CUS001559,2026-02-03,Delivered
ORD0008945,CUS001162,2026-07-17,Delivered
ORD0008946,CUS004213,2026-04-05,Delivered
ORD0008947,CUS008645,2025-12-07,Delivered
ORD0008948,CUS009637,2025-10-25,Processing
ORD0008949,CUS006208,2025-05-02,Delivered
ORD0008950,CUS004513,2025-04-18,Delivered
ORD0008951,CUS003041,2026-05-20,Delivered
ORD0008952,CUS001152,2025-03-17,Delivered
ORD0008953,CUS005877,2025-10-23,Delivered
ORD0008954,CUS007205,2025-01-02,Delivered
ORD0008955,CUS007889,2025-02-17,Processing
ORD0008956,CUS000735,2025-04-21,Delivered
ORD0008957,CUS002560,2025-06-07,Delivered
ORD0008958,CUS002925,2025-08-11,Delivered
ORD0008959,CUS006598,2026-01-08,Delivered
ORD0008960,CUS003734,2025-03-26,Delivered
ORD0008961,CUS008354,2025-01-19,Delivered
ORD0008962,CUS009528,2026-03-01,Delivered
ORD0008963,CUS009197,2026-07-28,Delivered
ORD0008964,CUS004206,2025-08-25,Delivered
ORD0008965,CUS007587,2025-02-13,Shipped
ORD0008966,CUS006792,2026-06-09,Shipped
ORD0008967,CUS003551,2025-08-02,Cancelled
ORD0008968,CUS004232,2025-06-24,Shipped
ORD0008969,CUS001598,2025-04-18,Processing
ORD0008970,CUS002905,2025-03-02,Delivered
ORD0008971,CUS009628,2025-05-12,Processing
ORD0008972,CUS003461,2025-04-10,Delivered
ORD0008973,CUS004891,2025-09-24,Delivered
ORD0008974,CUS000312,2025-07-07,Delivered
ORD0008975,CUS009840,2026-01-18,Delivered
ORD0008976,CUS008719,2025-04-22,Delivered
ORD0008977,CUS003727,2025-08-28,Delivered
ORD0008978,CUS005847,2025-02-25,Shipped
ORD0008979,CUS000336,2025-06-02,Shipped
ORD0008980,CUS001146,2025-07-27,Delivered
ORD0008981,CUS005018,2026-07-02,Delivered
ORD0008982,CUS003446,2025-02-28,Shipped
ORD0008983,CUS008138,2026-06-07,Shipped
ORD0008984,CUS004477,2025-12-30,Delivered
ORD0008985,CUS005931,2025-02-06,Delivered
ORD0008986,CUS004988,2025-11-22,Delivered
ORD0008987,CUS006566,2025-09-29,Delivered
ORD0008988,CUS000398,2025-10-20,Delivered
ORD0008989,CUS003389,2026-05-02,Delivered
ORD0008990,CUS004091,2025-04-04,Shipped
ORD0008991,CUS001610,2025-10-07,Delivered
ORD0008992,CUS009211,2026-03-22,Delivered
ORD0008993,CUS008816,2026-06-12,Delivered
ORD0008994,CUS008010,2025-08-14,Delivered
ORD0008995,CUS001080,2025-12-11,Delivered
ORD0008996,CUS000074,2025-11-03,Delivered
ORD0008997,CUS002623,2026-06-23,Delivered
ORD0008998,CUS003772,2026-02-15,Delivered
ORD0008999,CUS006691,2025-08-01,Delivered
ORD0009000,CUS003990,2025-03-26,Delivered
ORD0009001,CUS000699,2025-01-21,Delivered
ORD0009002,CUS006356,2026-04-02,Delivered
ORD0009003,CUS009899,2025-10-28,Delivered
ORD0009004,CUS000586,2025-11-23,Shipped
ORD0009005,CUS001620,2025-01-24,Shipped
ORD0009006,CUS001160,2026-05-02,Delivered
ORD0009007,CUS007647,2025-04-03,Delivered
ORD0009008,CUS000387,2025-06-10,Shipped
ORD0009009,CUS009769,2026-07-09,Shipped
ORD0009010,CUS007158,2025-10-30,Delivered
ORD0009011,CUS001192,2025-06-10,Delivered
ORD0009012,CUS007557,2026-08-25,Shipped
ORD0009013,CUS005667,2026-06-08,Delivered
ORD0009014,CUS004497,2026-06-07,Delivered
ORD0009015,CUS001523,2025-07-16,Delivered
ORD0009016,CUS005627,2026-04-26,Delivered
ORD0009017,CUS000257,2025-03-05,Delivered
ORD0009018,CUS009888,2025-06-19,Delivered
ORD0009019,CUS001983,2025-08-09,Delivered
ORD0009020,CUS009858,2025-06-08,Delivered
ORD0009021,CUS009591,2026-06-27,Delivered
ORD0009022,CUS004300,2026-06-12,Shipped
ORD0009023,CUS006672,2025-09-28,Shipped
ORD0009024,CUS004981,2025-11-21,Shipped
ORD0009025,CUS006988,2026-06-26,Delivered
ORD0009026,CUS004587,2025-12-29,Delivered
ORD0009027,CUS000702,2025-08-07,Delivered
ORD0009028,CUS002087,2026-01-30,Processing
ORD0009029,CUS002373,2025-12-23,Shipped
ORD0009030,CUS009709,2026-08-01,Delivered
ORD0009031,CUS006042,2025-03-29,Delivered
ORD0009032,CUS001681,2025-06-13,Delivered
ORD0009033,CUS007432,2026-01-12,Delivered
ORD0009034,CUS008529,2026-08-12,Delivered
ORD0009035,CUS005216,2025-03-14,Delivered
ORD0009036,CUS000323,2025-01-07,Delivered
ORD0009037,CUS009447,2026-06-22,Delivered
ORD0009038,CUS001119,2025-06-25,Delivered
ORD0009039,CUS004383,2026-02-25,Processing
ORD0009040,CUS001937,2026-05-22,Delivered
ORD0009041,CUS005975,2026-02-13,Shipped
ORD0009042,CUS003906,2025-09-15,Delivered
ORD0009043,CUS003468,2026-06-12,Delivered
ORD0009044,CUS001551,2026-03-05,Shipped
ORD0009045,CUS001442,2026-05-01,Delivered
ORD0009046,CUS000174,2026-08-05,Delivered
ORD0009047,CUS001152,2025-04-25,Delivered
ORD0009048,CUS000743,2025-04-07,Delivered
ORD0009049,CUS009745,2025-10-29,Delivered
ORD0009050,CUS000116,2026-05-30,Delivered
ORD0009051,CUS009881,2025-12-05,Delivered
ORD0009052,CUS008264,2026-07-16,Cancelled
ORD0009053,CUS009921,2026-02-25,Delivered
ORD0009054,CUS006397,2025-03-02,Delivered
ORD0009055,CUS000858,2025-05-02,Delivered
ORD0009056,CUS001626,2025-10-05,Delivered
ORD0009057,CUS003439,2025-04-05,Delivered
ORD0009058,CUS000963,2025-08-12,Delivered
ORD0009059,CUS004065,2025-05-06,Delivered
ORD0009060,CUS003765,2025-08-10,Processing
ORD0009061,CUS007777,2025-08-02,Delivered
ORD0009062,CUS008116,2025-07-18,Delivered
ORD0009063,CUS004293,2026-08-13,Delivered
ORD0009064,CUS008242,2026-06-30,Delivered
ORD0009065,CUS008019,2025-07-27,Delivered
ORD0009066,CUS008628,2025-11-12,Delivered
ORD0009067,CUS002274,2025-12-15,Delivered
ORD0009068,CUS008152,2025-10-02,Shipped
ORD0009069,CUS001756,2026-01-19,Delivered
ORD0009070,CUS009195,2026-03-04,Delivered
ORD0009071,CUS004646,2026-04-20,Delivered
ORD0009072,CUS004983,2026-03-19,Delivered
ORD0009073,CUS000883,2025-01-19,Cancelled
ORD0009074,CUS004517,2025-04-28,Shipped
ORD0009075,CUS004088,2026-08-27,Delivered
ORD0009076,CUS004393,2026-05-15,Delivered
ORD0009077,CUS002717,2026-04-23,Processing
ORD0009078,CUS006350,2026-02-10,Delivered
ORD0009079,CUS007677,2025-08-30,Delivered
ORD0009080,CUS001431,2026-04-18,Shipped
ORD0009081,CUS003642,2025-12-27,Delivered
ORD0009082,CUS001770,2025-12-25,Delivered
ORD0009083,CUS009811,2025-08-18,Delivered
ORD0009084,CUS001658,2025-09-03,Delivered
ORD0009085,CUS004626,2026-01-29,Shipped
ORD0009086,CUS009278,2026-01-16,Processing
ORD0009087,CUS002668,2026-03-17,Delivered
ORD0009088,CUS004746,2025-11-13,Delivered
ORD0009089,CUS000516,2026-05-18,Processing
ORD0009090,CUS002810,2025-03-25,Delivered
ORD0009091,CUS000825,2026-04-06,Delivered
ORD0009092,CUS008182,2025-06-16,Shipped
ORD0009093,CUS002417,2025-11-15,Processing
ORD0009094,CUS000378,2026-06-04,Delivered
ORD0009095,CUS009308,2026-02-04,Delivered
ORD0009096,CUS003932,2025-02-03,Delivered
ORD0009097,CUS001006,2026-03-21,Delivered
ORD0009098,CUS007659,2025-09-21,Delivered
ORD0009099,CUS008163,2026-03-17,Processing
ORD0009100,CUS001540,2026-04-13,Delivered
ORD0009101,CUS000746,2025-11-20,Delivered
ORD0009102,CUS000101,2026-02-22,Delivered
ORD0009103,CUS001485,2025-01-19,Shipped
ORD0009104,CUS009008,2025-06-28,Cancelled
ORD0009105,CUS004910,2025-01-22,Delivered
ORD0009106,CUS009114,2025-07-20,Delivered
ORD0009107,CUS000250,2025-03-27,Processing
ORD0009108,CUS005978,2026-06-03,Cancelled
ORD0009109,CUS003601,2025-08-10,Delivered
ORD0009110,CUS004692,2026-02-14,Delivered
ORD0009111,CUS009212,2026-04-04,Delivered
ORD0009112,CUS003016,2025-05-07,Delivered
ORD0009113,CUS009309,2025-08-28,Delivered
ORD0009114,CUS009393,2025-12-08,Delivered
ORD0009115,CUS007136,2026-05-05,Delivered
ORD0009116,CUS006086,2026-06-09,Shipped
ORD0009117,CUS009456,2026-04-06,Delivered
ORD0009118,CUS008493,2025-11-04,Delivered
ORD0009119,CUS002599,2026-07-12,Cancelled
ORD0009120,CUS000778,2025-11-24,Shipped
ORD0009121,CUS003618,2026-07-13,Shipped
ORD0009122,CUS006509,2025-07-28,Cancelled
ORD0009123,CUS009293,2026-04-22,Delivered
ORD0009124,CUS007628,2025-06-08,Delivered
ORD0009125,CUS008827,2025-07-16,Delivered
ORD0009126,CUS007321,2026-04-11,Delivered
ORD0009127,CUS008442,2025-05-30,Processing
ORD0009128,CUS005549,2026-05-31,Delivered
ORD0009129,CUS003098,2026-02-26,Delivered
ORD0009130,CUS008840,2026-05-08,Delivered
ORD0009131,CUS008235,2026-01-22,Delivered
ORD0009132,CUS005952,2025-10-11,Delivered
ORD0009133,CUS002957,2025-11-20,Delivered
ORD0009134,CUS003544,2026-05-31,Delivered
ORD0009135,CUS001210,2026-08-05,Delivered
ORD0009136,CUS000011,2025-08-08,Delivered
ORD0009137,CUS006527,2025-09-09,Delivered
ORD0009138,CUS003269,2025-02-16,Delivered
ORD0009139,CUS005605,2026-05-14,Delivered
ORD0009140,CUS003969,2025-02-18,Delivered
ORD0009141,CUS006280,2026-06-26,Delivered
ORD0009142,CUS000836,2025-10-04,Delivered
ORD0009143,CUS008588,2025-07-07,Cancelled
ORD0009144,CUS003128,2025-01-02,Delivered
ORD0009145,CUS000857,2026-07-09,Delivered
ORD0009146,CUS008075,2025-10-16,Delivered
ORD0009147,CUS001447,2025-11-08,Shipped
ORD0009148,CUS002525,2026-03-09,Cancelled
ORD0009149,CUS002673,2025-08-21,Delivered
ORD0009150,CUS003182,2026-07-07,Delivered
ORD0009151,CUS005342,2025-08-22,Processing
ORD0009152,CUS007346,2026-05-20,Delivered
ORD0009153,CUS006062,2025-09-19,Processing
ORD0009154,CUS007426,2026-07-07,Delivered
ORD0009155,CUS008122,2025-10-02,Delivered
ORD0009156,CUS004269,2026-04-08,Delivered
ORD0009157,CUS004588,2025-08-29,Delivered
ORD0009158,CUS003688,2025-12-04,Delivered
ORD0009159,CUS004559,2026-01-14,Delivered
ORD0009160,CUS007745,2026-02-04,Processing
ORD0009161,CUS001854,2026-06-21,Processing
ORD0009162,CUS000468,2025-09-04,Delivered
ORD0009163,CUS008553,2025-09-07,Delivered
ORD0009164,CUS003211,2026-01-10,Delivered
ORD0009165,CUS008469,2026-03-11,Delivered
ORD0009166,CUS004033,2025-03-15,Delivered
ORD0009167,CUS000020,2025-06-25,Shipped
ORD0009168,CUS002958,2026-02-04,Delivered
ORD0009169,CUS005121,2025-04-12,Delivered
ORD0009170,CUS005575,2026-03-17,Cancelled
ORD0009171,CUS004220,2026-04-03,Delivered
ORD0009172,CUS005385,2025-08-04,Delivered
ORD0009173,CUS008982,2026-07-28,Delivered
ORD0009174,CUS007030,2025-02-20,Delivered
ORD0009175,CUS007647,2025-03-07,Delivered
ORD0009176,CUS005353,2025-06-05,Delivered
ORD0009177,CUS004202,2025-05-30,Delivered
ORD0009178,CUS005328,2026-02-09,Shipped
ORD0009179,CUS004927,2026-08-20,Delivered
ORD0009180,CUS000342,2025-08-22,Delivered
ORD0009181,CUS007026,2025-12-28,Delivered
ORD0009182,CUS008464,2026-01-09,Delivered
ORD0009183,CUS007199,2026-07-07,Delivered
ORD0009184,CUS002264,2025-09-09,Delivered
ORD0009185,CUS005838,2025-06-21,Delivered
ORD0009186,CUS009977,2026-08-02,Delivered
ORD0009187,CUS001732,2025-08-04,Delivered
ORD0009188,CUS004033,2025-05-17,Delivered
ORD0009189,CUS005827,2025-05-04,Processing
ORD0009190,CUS000147,2025-07-02,Delivered
ORD0009191,CUS001375,2025-01-23,Delivered
ORD0009192,CUS005801,2026-03-11,Shipped
ORD0009193,CUS004853,2025-05-28,Shipped
ORD0009194,CUS004512,2025-08-27,Delivered
ORD0009195,CUS007458,2026-01-22,Delivered
ORD0009196,CUS008471,2025-10-27,Processing
ORD0009197,CUS004771,2025-03-11,Delivered
ORD0009198,CUS006474,2026-06-05,Delivered
ORD0009199,CUS003600,2025-07-10,Delivered
ORD0009200,CUS003270,2025-05-02,Delivered
ORD0009201,CUS003935,2025-12-06,Delivered
ORD0009202,CUS004491,2025-09-16,Delivered
ORD0009203,CUS009393,2026-03-16,Delivered
ORD0009204,CUS001669,2025-12-07,Shipped
ORD0009205,CUS000438,2025-06-02,Shipped
ORD0009206,CUS003223,2025-10-10,Shipped
ORD0009207,CUS005236,2025-01-09,Delivered
ORD0009208,CUS001002,2025-08-06,Delivered
ORD0009209,CUS006752,2025-01-31,Delivered
ORD0009210,CUS000260,2026-04-10,Delivered
ORD0009211,CUS004964,2025-10-09,Delivered
ORD0009212,CUS006033,2025-11-23,Delivered
ORD0009213,CUS005408,2025-08-06,Delivered
ORD0009214,CUS007456,2025-03-08,Delivered
ORD0009215,CUS000272,2025-10-04,Shipped
ORD0009216,CUS007603,2026-03-02,Shipped
ORD0009217,CUS008875,2026-05-30,Delivered
ORD0009218,CUS004205,2025-07-15,Delivered
ORD0009219,CUS005858,2026-03-21,Processing
ORD0009220,CUS007975,2025-07-22,Shipped
ORD0009221,CUS002863,2025-06-07,Shipped
ORD0009222,CUS005945,2026-08-24,Shipped
ORD0009223,CUS001127,2025-12-10,Cancelled
ORD0009224,CUS002814,2025-11-18,Delivered
ORD0009225,CUS009142,2025-08-27,Delivered
ORD0009226,CUS007259,2026-07-18,Delivered
ORD0009227,CUS006000,2025-12-12,Delivered
ORD0009228,CUS004270,2026-08-07,Delivered
ORD0009229,CUS009305,2025-05-01,Delivered
ORD0009230,CUS008628,2025-05-13,Processing
ORD0009231,CUS005499,2026-07-15,Delivered
ORD0009232,CUS009998,2026-01-30,Processing
ORD0009233,CUS005137,2025-01-16,Processing
ORD0009234,CUS002090,2026-02-06,Delivered
ORD0009235,CUS008723,2025-02-21,Cancelled
ORD0009236,CUS008320,2025-07-18,Delivered
ORD0009237,CUS007877,2026-04-07,Delivered
ORD0009238,CUS007087,2025-12-03,Delivered
ORD0009239,CUS001658,2026-04-29,Delivered
ORD0009240,CUS008902,2026-01-14,Delivered
ORD0009241,CUS001634,2025-10-03,Delivered
ORD0009242,CUS006246,2025-10-08,Shipped
ORD0009243,CUS009796,2026-07-25,Delivered
ORD0009244,CUS005912,2025-01-08,Delivered
ORD0009245,CUS002325,2025-05-03,Delivered
ORD0009246,CUS003479,2025-01-27,Processing
ORD0009247,CUS008318,2025-12-03,Delivered
ORD0009248,CUS008617,2025-08-14,Shipped
ORD0009249,CUS007748,2026-02-24,Delivered
ORD0009250,CUS009631,2026-06-24,Delivered
ORD0009251,CUS002010,2026-03-03,Delivered
ORD0009252,CUS008701,2025-09-01,Delivered
ORD0009253,CUS007918,2025-06-21,Processing
ORD0009254,CUS006229,2025-01-07,Delivered
ORD0009255,CUS001418,2026-07-27,Shipped
ORD0009256,CUS002491,2025-06-09,Delivered
ORD0009257,CUS007204,2025-10-19,Delivered
ORD0009258,CUS008709,2026-01-26,Delivered
ORD0009259,CUS009413,2026-02-18,Delivered
ORD0009260,CUS005688,2026-07-08,Delivered
ORD0009261,CUS005597,2026-08-24,Delivered
ORD0009262,CUS007492,2025-04-11,Delivered
ORD0009263,CUS004677,2026-05-09,Delivered
ORD0009264,CUS008068,2025-02-22,Delivered
ORD0009265,CUS000293,2025-03-05,Processing
ORD0009266,CUS004386,2026-03-01,Processing
ORD0009267,CUS002769,2026-06-14,Cancelled
ORD0009268,CUS008394,2025-08-17,Delivered
ORD0009269,CUS001414,2026-03-10,Delivered
ORD0009270,CUS002667,2026-01-10,Shipped
ORD0009271,CUS006901,2025-04-14,Delivered
ORD0009272,CUS001554,2026-05-07,Delivered
ORD0009273,CUS004158,2026-03-27,Processing
ORD0009274,CUS000129,2025-11-07,Delivered
ORD0009275,CUS009187,2026-04-22,Delivered
ORD0009276,CUS006446,2025-09-14,Delivered
ORD0009277,CUS009088,2026-06-18,Delivered
ORD0009278,CUS002619,2026-01-23,Delivered
ORD0009279,CUS004493,2025-10-13,Shipped
ORD0009280,CUS009030,2025-08-13,Shipped
ORD0009281,CUS003566,2026-06-07,Processing
ORD0009282,CUS004113,2025-08-26,Delivered
ORD0009283,CUS008946,2025-10-20,Delivered
ORD0009284,CUS008559,2025-03-11,Shipped
ORD0009285,CUS001846,2025-11-23,Shipped
ORD0009286,CUS008367,2025-05-26,Delivered
ORD0009287,CUS009724,2026-02-06,Delivered
ORD0009288,CUS000443,2026-04-19,Delivered
ORD0009289,CUS000006,2025-01-28,Delivered
ORD0009290,CUS004757,2026-05-14,Delivered
ORD0009291,CUS000590,2026-08-10,Delivered
ORD0009292,CUS006249,2025-08-12,Delivered
ORD0009293,CUS005446,2025-07-20,Delivered
ORD0009294,CUS007672,2025-04-16,Shipped
ORD0009295,CUS008700,2026-03-25,Delivered
ORD0009296,CUS007772,2025-08-01,Delivered
ORD0009297,CUS003922,2025-05-04,Processing
ORD0009298,CUS009064,2026-08-14,Delivered
ORD0009299,CUS000919,2026-07-23,Delivered
ORD0009300,CUS002512,2026-06-17,Delivered
ORD0009301,CUS002420,2025-10-10,Delivered
ORD0009302,CUS003150,2026-06-02,Delivered
ORD0009303,CUS002445,2025-03-30,Delivered
ORD0009304,CUS005856,2025-03-31,Shipped
ORD0009305,CUS000837,2026-06-12,Delivered
ORD0009306,CUS007584,2026-02-20,Delivered
ORD0009307,CUS004257,2025-02-23,Delivered
ORD0009308,CUS002457,2025-10-01,Shipped
ORD0009309,CUS008645,2025-02-27,Cancelled
ORD0009310,CUS001919,2025-05-07,Delivered
ORD0009311,CUS006100,2026-07-20,Processing
ORD0009312,CUS005994,2025-10-30,Delivered
ORD0009313,CUS008486,2025-01-12,Delivered
ORD0009314,CUS007071,2025-12-11,Delivered
ORD0009315,CUS005213,2026-05-30,Delivered
ORD0009316,CUS009372,2025-05-22,Shipped
ORD0009317,CUS004181,2025-09-08,Delivered
ORD0009318,CUS003664,2025-05-08,Delivered
ORD0009319,CUS000873,2026-04-03,Shipped
ORD0009320,CUS002085,2026-06-26,Shipped
ORD0009321,CUS004350,2025-07-06,Delivered
ORD0009322,CUS004547,2026-02-03,Processing
ORD0009323,CUS007058,2025-09-17,Delivered
ORD0009324,CUS004312,2025-07-22,Processing
ORD0009325,CUS008401,2025-10-30,Shipped
ORD0009326,CUS004766,2025-02-11,Delivered
ORD0009327,CUS002958,2025-01-26,Delivered
ORD0009328,CUS007178,2026-02-25,Processing
ORD0009329,CUS007034,2025-05-19,Shipped
ORD0009330,CUS008754,2025-02-12,Delivered
ORD0009331,CUS008580,2025-01-10,Shipped
ORD0009332,CUS000211,2025-04-30,Delivered
ORD0009333,CUS008619,2026-05-21,Delivered
ORD0009334,CUS009034,2025-05-28,Delivered
ORD0009335,CUS004798,2025-03-25,Delivered
ORD0009336,CUS001936,2025-10-17,Delivered
ORD0009337,CUS004291,2026-02-12,Shipped
ORD0009338,CUS004099,2026-08-02,Shipped
ORD0009339,CUS009482,2025-10-15,Delivered
ORD0009340,CUS000677,2026-04-26,Cancelled
ORD0009341,CUS009435,2026-03-03,Shipped
ORD0009342,CUS006118,2026-01-24,Delivered
ORD0009343,CUS000346,2025-02-25,Delivered
ORD0009344,CUS003969,2026-06-03,Delivered
ORD0009345,CUS001510,2026-01-12,Delivered
ORD0009346,CUS003581,2025-12-05,Delivered
ORD0009347,CUS002290,2025-10-11,Delivered
ORD0009348,CUS009150,2026-08-20,Shipped
ORD0009349,CUS009201,2025-03-09,Cancelled
ORD0009350,CUS003704,2026-08-20,Delivered
ORD0009351,CUS000050,2026-08-25,Delivered
ORD0009352,CUS001871,2026-08-19,Delivered
ORD0009353,CUS009849,2026-04-07,Delivered
ORD0009354,CUS008438,2025-01-26,Delivered
ORD0009355,CUS001880,2025-02-08,Shipped
ORD0009356,CUS002186,2025-08-18,Shipped
ORD0009357,CUS009971,2026-05-04,Delivered
ORD0009358,CUS009300,2025-04-28,Delivered
ORD0009359,CUS008381,2025-04-22,Processing
ORD0009360,CUS008001,2026-07-22,Delivered
ORD0009361,CUS005715,2025-07-28,Shipped
ORD0009362,CUS008145,2026-03-11,Processing
ORD0009363,CUS004831,2025-03-14,Delivered
ORD0009364,CUS006669,2025-12-14,Processing
ORD0009365,CUS000016,2026-07-17,Delivered
ORD0009366,CUS008780,2026-02-26,Delivered
ORD0009367,CUS000429,2026-07-09,Delivered
ORD0009368,CUS005229,2025-07-23,Delivered
ORD0009369,CUS009346,2025-08-02,Delivered
ORD0009370,CUS003203,2026-01-23,Delivered
ORD0009371,CUS006346,2025-11-20,Cancelled
ORD0009372,CUS005840,2026-04-02,Shipped
ORD0009373,CUS003339,2025-08-13,Shipped
ORD0009374,CUS002134,2026-03-28,Delivered
ORD0009375,CUS004712,2026-08-04,Delivered
ORD0009376,CUS007338,2025-02-07,Shipped
ORD0009377,CUS007501,2026-08-20,Delivered
ORD0009378,CUS000085,2026-01-30,Shipped
ORD0009379,CUS006124,2025-06-01,Delivered
ORD0009380,CUS009655,2026-01-12,Delivered
ORD0009381,CUS002081,2026-06-08,Delivered
ORD0009382,CUS001064,2025-09-19,Shipped
