inventory_id,warehouse_id,product_id,quantity,reserved_quantity,last_updated
INV0001724,WH004,PRD00688,799,6,2026-07-21
INV0001725,WH004,PRD00700,141,12,2026-07-20
INV0001726,WH004,PRD00773,986,53,2026-07-13
INV0001727,WH004,PRD00690,21,43,2026-07-24
INV0001728,WH004,PRD00515,505,42,2026-07-08
INV0001729,WH004,PRD00014,311,51,2026-07-04
INV0001730,WH004,PRD00446,1129,16,2026-07-09
INV0001731,WH004,PRD00612,137,77,2026-07-06
INV0001732,WH004,PRD00038,609,57,2026-07-30
INV0001733,WH004,PRD00934,1191,0,2026-07-10
INV0001734,WH004,PRD00964,268,31,2026-07-27
INV0001735,WH004,PRD00228,1017,13,2026-07-31
INV0001736,WH004,PRD00672,970,31,2026-07-28
INV0001737,WH004,PRD00839,696,57,2026-07-21
INV0001738,WH004,PRD00384,286,15,2026-07-02
INV0001739,WH004,PRD00651,370,30,2026-07-07
INV0001740,WH004,PRD00271,73,25,2026-07-05
INV0001741,WH004,PRD00167,612,65,2026-07-13
INV0001742,WH004,PRD00797,1154,7,2026-07-22
INV0001743,WH004,PRD00400,839,32,2026-07-02
INV0001744,WH004,PRD00955,418,10,2026-07-18
INV0001745,WH004,PRD00046,281,10,2026-07-09
INV0001746,WH004,PRD00961,117,35,2026-07-06
INV0001747,WH004,PRD00074,809,26,2026-07-08
INV0001748,WH004,PRD00395,136,9,2026-07-16
INV0001749,WH004,PRD00323,791,58,2026-07-05
INV0001750,WH004,PRD00546,33,8,2026-07-14
INV0001751,WH004,PRD00801,1100,63,2026-07-15
INV0001752,WH004,PRD00414,428,44,2026-08-01
INV0001753,WH004,PRD00723,654,38,2026-07-03
INV0001754,WH004,PRD00692,604,46,2026-07-13
INV0001755,WH004,PRD00714,388,13,2026-07-15
INV0001756,WH004,PRD00489,218,28,2026-07-29
INV0001757,WH004,PRD00341,304,45,2026-07-23
INV0001758,WH004,PRD00893,907,0,2026-07-02
INV0001759,WH004,PRD00357,1182,74,2026-07-17
INV0001760,WH004,PRD00164,395,32,2026-07-06
INV0001761,WH004,PRD00472,211,30,2026-07-21
INV0001762,WH004,PRD00356,43,43,2026-07-24
INV0001763,WH004,PRD00793,12,57,2026-07-04
INV0001764,WH004,PRD00103,843,32,2026-07-08
INV0001765,WH004,PRD00325,988,14,2026-07-12
INV0001766,WH004,PRD00661,1139,49,2026-07-10
INV0001767,WH004,PRD00043,266,80,2026-07-14
INV0001768,WH004,PRD00889,552,24,2026-07-19
INV0001769,WH004,PRD00347,1122,14,2026-07-26
INV0001770,WH004,PRD00997,180,37,2026-07-04
INV0001771,WH004,PRD00476,682,29,2026-07-08
INV0001772,WH004,PRD00818,576,70,2026-07-12
INV0001773,WH004,PRD00494,17,59,2026-07-06
INV0001774,WH004,PRD00770,273,2,2026-07-06
INV0001775,WH004,PRD00370,902,68,2026-07-05
INV0001776,WH004,PRD00785,512,44,2026-07-11
INV0001777,WH004,PRD00478,1060,35,2026-07-22
INV0001778,WH004,PRD00321,1097,38,2026-07-31
INV0001779,WH004,PRD00529,362,16,2026-07-27
INV0001780,WH004,PRD00800,908,61,2026-07-20
INV0001781,WH004,PRD00626,11,16,2026-07-29
INV0001782,WH004,PRD00189,1134,6,2026-07-19
INV0001783,WH004,PRD00711,888,62,2026-07-28
INV0001784,WH004,PRD00245,687,22,2026-07-18
INV0001785,WH004,PRD00588,393,36,2026-07-24
INV0001786,WH004,PRD00516,555,44,2026-07-04
INV0001787,WH004,PRD00429,251,75,2026-07-31
INV0001788,WH004,PRD00882,830,56,2026-07-17
INV0001789,WH004,PRD00932,608,18,2026-07-30
INV0001790,WH004,PRD00841,15,71,2026-07-26
INV0001791,WH004,PRD00409,30,53,2026-07-26
INV0001792,WH004,PRD00402,566,37,2026-07-26
INV0001793,WH004,PRD00010,1003,13,2026-08-01
INV0001794,WH004,PRD00624,1062,32,2026-07-27
INV0001795,WH004,PRD00221,679,56,2026-07-04
INV0001796,WH004,PRD00920,708,34,2026-07-27
INV0001797,WH004,PRD00774,469,58,2026-07-25
INV0001798,WH004,PRD00161,691,26,2026-07-10
INV0001799,WH004,PRD00890,528,72,2026-07-05
INV0001800,WH004,PRD00007,934,16,2026-07-23
INV0001801,WH004,PRD00950,1068,53,2026-07-16
INV0001802,WH004,PRD00318,1043,24,2026-07-27
INV0001803,WH004,PRD00915,330,42,2026-07-05
INV0001804,WH004,PRD00333,452,43,2026-08-01
INV0001805,WH004,PRD00107,377,23,2026-07-18
INV0001806,WH004,PRD00512,913,33,2026-07-12
INV0001807,WH004,PRD00825,810,74,2026-08-01
INV0001808,WH004,PRD00261,394,29,2026-07-16
INV0001809,WH004,PRD00667,521,62,2026-07-05
INV0001810,WH004,PRD00779,226,28,2026-07-03
INV0001811,WH004,PRD00186,976,1,2026-07-22
INV0001812,WH004,PRD00188,1081,63,2026-07-04
INV0001813,WH004,PRD00101,1005,42,2026-07-28
INV0001814,WH004,PRD00676,333,23,2026-07-07
INV0001815,WH004,PRD00024,168,80,2026-07-11
INV0001816,WH004,PRD00837,328,5,2026-07-31
INV0001817,WH004,PRD00222,625,1,2026-07-12
INV0001818,WH004,PRD00041,307,27,2026-07-11
INV0001819,WH004,PRD00808,575,17,2026-07-02
INV0001820,WH004,PRD00116,96,24,2026-07-25
INV0001821,WH004,PRD00102,1116,61,2026-07-12
INV0001822,WH004,PRD00146,431,70,2026-07-23
INV0001823,WH004,PRD00049,763,26,2026-07-21
INV0001824,WH004,PRD00735,67,6,2026-07-28
INV0001825,WH004,PRD00579,198,40,2026-07-11
INV0001826,WH004,PRD00853,842,30,2026-07-15
INV0001827,WH004,PRD00292,406,51,2026-07-20
INV0001828,WH004,PRD00404,850,72,2026-07-24
INV0001829,WH004,PRD00306,386,52,2026-07-05
INV0001830,WH004,PRD00666,693,64,2026-07-20
INV0001831,WH004,PRD00419,622,78,2026-07-30
INV0001832,WH004,PRD00329,1181,61,2026-07-15
INV0001833,WH004,PRD00731,657,14,2026-07-06
INV0001834,WH004,PRD00195,450,39,2026-07-23
INV0001835,WH004,PRD00060,645,41,2026-07-25
INV0001836,WH004,PRD00693,330,76,2026-07-20
INV0001837,WH004,PRD00105,1019,63,2026-07-26
INV0001838,WH004,PRD00017,1006,40,2026-07-14
INV0001839,WH004,PRD00659,638,19,2026-07-15
INV0001840,WH004,PRD00548,428,11,2026-07-16
INV0001841,WH004,PRD00087,1113,67,2026-07-11
INV0001842,WH004,PRD00385,806,13,2026-07-20
INV0001843,WH004,PRD00585,857,51,2026-07-25
INV0001844,WH004,PRD00198,499,38,2026-07-27
INV0001845,WH004,PRD00002,1048,4,2026-07-13
INV0001846,WH004,PRD00125,167,12,2026-07-22
INV0001847,WH004,PRD00982,531,14,2026-07-20
INV0001848,WH004,PRD00900,1045,22,2026-07-23
INV0001849,WH004,PRD00235,951,58,2026-08-01
INV0001850,WH004,PRD00474,729,33,2026-07-11
INV0001851,WH004,PRD00192,1175,14,2026-07-30
INV0001852,WH004,PRD00440,533,4,2026-07-02
INV0001853,WH004,PRD00005,877,47,2026-07-12
INV0001854,WH004,PRD00541,553,63,2026-07-20
INV0001855,WH004,PRD00993,723,12,2026-07-27
INV0001856,WH004,PRD00389,868,61,2026-07-11
INV0001857,WH004,PRD00827,560,76,2026-07-04
INV0001858,WH004,PRD00763,35,58,2026-07-21
INV0001859,WH004,PRD00874,462,44,2026-07-29
INV0001860,WH004,PRD00265,410,65,2026-07-25
INV0001861,WH004,PRD00855,533,46,2026-07-19
INV0001862,WH004,PRD00313,336,72,2026-07-26
INV0001863,WH004,PRD00482,452,38,2026-07-11
INV0001864,WH004,PRD00034,666,54,2026-07-05
INV0001865,WH004,PRD00691,677,13,2026-07-22
INV0001866,WH004,PRD00980,1089,19,2026-07-28
INV0001867,WH004,PRD00963,437,6,2026-07-13
INV0001868,WH004,PRD00282,613,62,2026-07-20
INV0001869,WH004,PRD00783,74,43,2026-07-14
INV0001870,WH004,PRD00499,874,57,2026-07-19
INV0001871,WH004,PRD00307,745,55,2026-07-30
INV0001872,WH004,PRD00831,343,34,2026-07-14
INV0001873,WH004,PRD00948,1122,27,2026-07-25
INV0001874,WH004,PRD00866,611,33,2026-07-29
INV0001875,WH004,PRD00455,639,48,2026-07-17
INV0001876,WH004,PRD00713,1187,49,2026-07-14
INV0001877,WH004,PRD00510,419,65,2026-07-14
INV0001878,WH004,PRD00545,306,47,2026-07-11
INV0001879,WH004,PRD00744,337,78,2026-07-29
INV0001880,WH004,PRD00039,586,76,2026-07-25
INV0001881,WH004,PRD00967,969,27,2026-07-08
INV0001882,WH004,PRD00568,693,20,2026-07-13
INV0001883,WH004,PRD00751,97,66,2026-07-03
INV0001884,WH004,PRD00664,460,10,2026-07-08
INV0001885,WH004,PRD00035,164,50,2026-07-10
INV0001886,WH004,PRD00776,1054,53,2026-07-18
INV0001887,WH004,PRD00724,540,33,2026-07-08
INV0001888,WH004,PRD00139,917,67,2026-07-19
INV0001889,WH004,PRD00901,1076,57,2026-07-26
INV0001890,WH004,PRD00456,268,0,2026-07-18
INV0001891,WH004,PRD00025,129,68,2026-07-30
INV0001892,WH004,PRD00658,198,51,2026-07-13
INV0001893,WH004,PRD00319,518,32,2026-07-06
INV0001894,WH004,PRD00694,234,70,2026-07-28
INV0001895,WH004,PRD00912,806,77,2026-07-17
INV0001896,WH004,PRD00162,168,64,2026-07-10
INV0001897,WH004,PRD00677,956,7,2026-07-10
INV0001898,WH004,PRD00628,233,43,2026-07-25
INV0001899,WH004,PRD00894,1170,71,2026-07-11
INV0001900,WH004,PRD00558,946,34,2026-07-02
INV0001901,WH004,PRD00363,42,44,2026-07-08
INV0001902,WH004,PRD00098,556,9,2026-07-14
INV0001903,WH004,PRD00390,132,74,2026-07-07
INV0001904,WH004,PRD00976,1199,74,2026-07-23
INV0001905,WH004,PRD00144,1094,40,2026-07-11
INV0001906,WH004,PRD00519,248,15,2026-07-03
INV0001907,WH004,PRD00720,985,36,2026-07-27
INV0001908,WH004,PRD00485,799,10,2026-07-23
INV0001909,WH004,PRD00609,268,18,2026-07-04
INV0001910,WH004,PRD00230,909,39,2026-08-01
INV0001911,WH004,PRD00603,607,45,2026-07-30
INV0001912,WH004,PRD00686,343,21,2026-07-16
INV0001913,WH004,PRD00522,673,64,2026-07-14
INV0001914,WH004,PRD00972,447,58,2026-08-01
INV0001915,WH004,PRD00514,1146,14,2026-07-31
INV0001916,WH004,PRD00462,483,44,2026-07-18
INV0001917,WH004,PRD00438,565,28,2026-07-03
INV0001918,WH004,PRD00998,178,71,2026-07-14
INV0001919,WH004,PRD00641,238,4,2026-08-01
INV0001920,WH004,PRD00684,637,74,2026-07-03
INV0001921,WH004,PRD00362,367,32,2026-07-20
INV0001922,WH004,PRD00410,74,15,2026-07-04
INV0001923,WH004,PRD00386,308,69,2026-07-12
INV0001924,WH004,PRD00926,734,33,2026-07-11
INV0001925,WH004,PRD00673,1166,73,2026-07-09
INV0001926,WH004,PRD00084,937,22,2026-07-20
INV0001927,WH004,PRD01000,466,12,2026-07-12
INV0001928,WH004,PRD00812,685,6,2026-07-16
INV0001929,WH004,PRD00778,146,1,2026-07-15
INV0001930,WH004,PRD00096,890,55,2026-07-18
INV0001931,WH004,PRD00848,108,34,2026-07-03
INV0001932,WH004,PRD00625,264,74,2026-07-21
INV0001933,WH004,PRD00023,919,76,2026-08-01
INV0001934,WH004,PRD00810,436,41,2026-07-24
INV0001935,WH004,PRD00599,94,49,2026-07-24
INV0001936,WH004,PRD00250,306,67,2026-07-27
INV0001937,WH004,PRD00110,455,46,2026-07-14
INV0001938,WH004,PRD00513,1025,35,2026-07-07
INV0001939,WH004,PRD00732,1091,64,2026-07-03
INV0001940,WH004,PRD00601,993,50,2026-07-02
INV0001941,WH004,PRD00930,161,68,2026-07-10
INV0001942,WH004,PRD00421,857,36,2026-07-02
INV0001943,WH004,PRD00178,1061,36,2026-07-30
INV0001944,WH004,PRD00208,359,10,2026-07-28
INV0001945,WH004,PRD00299,487,36,2026-07-14
INV0001946,WH004,PRD00685,777,4,2026-07-21
INV0001947,WH004,PRD00258,418,63,2026-07-31
INV0001948,WH004,PRD00360,802,18,2026-07-18
INV0001949,WH004,PRD00036,293,28,2026-07-22
INV0001950,WH004,PRD00401,285,50,2026-07-24
INV0001951,WH004,PRD00984,429,48,2026-07-30
INV0001952,WH004,PRD00727,227,31,2026-07-05
INV0001953,WH004,PRD00229,1061,68,2026-07-17
INV0001954,WH004,PRD00898,118,41,2026-07-17
INV0001955,WH004,PRD00644,210,55,2026-07-27
INV0001956,WH004,PRD00745,1038,35,2026-07-17
INV0001957,WH004,PRD00215,765,38,2026-07-16
INV0001958,WH004,PRD00987,1009,5,2026-07-09
INV0001959,WH004,PRD00334,107,72,2026-07-19
INV0001960,WH004,PRD00528,522,52,2026-07-29
INV0001961,WH004,PRD00448,546,48,2026-07-14
INV0001962,WH004,PRD00435,572,65,2026-07-25
INV0001963,WH004,PRD00740,1049,80,2026-07-21
INV0001964,WH004,PRD00029,829,5,2026-07-29
INV0001965,WH004,PRD00199,890,54,2026-07-16
INV0001966,WH004,PRD00175,693,70,2026-07-03
INV0001967,WH004,PRD00028,847,58,2026-07-07
INV0001968,WH004,PRD00495,900,67,2026-07-13
INV0001969,WH004,PRD00097,681,29,2026-07-09
INV0001970,WH004,PRD00067,280,39,2026-07-13
INV0001971,WH004,PRD00918,922,43,2026-07-07
INV0001972,WH004,PRD00978,441,78,2026-07-26
INV0001973,WH004,PRD00582,84,29,2026-07-12
INV0001974,WH004,PRD00669,800,9,2026-07-05
INV0001975,WH004,PRD00883,1168,72,2026-07-26
INV0001976,WH004,PRD00656,257,48,2026-07-09
INV0001977,WH004,PRD00876,44,31,2026-07-07
INV0001978,WH004,PRD00498,1109,50,2026-07-29
INV0001979,WH004,PRD00590,760,56,2026-07-04
INV0001980,WH004,PRD00061,584,16,2026-07-05
INV0001981,WH004,PRD00761,387,50,2026-07-15
INV0001982,WH004,PRD00286,408,57,2026-07-09
INV0001983,WH004,PRD00873,1074,1,2026-07-11
INV0001984,WH004,PRD00533,447,57,2026-07-30
INV0001985,WH004,PRD00951,957,9,2026-07-15
INV0001986,WH004,PRD00465,887,41,2026-07-15
INV0001987,WH004,PRD00629,1115,2,2026-07-18
INV0001988,WH004,PRD00450,583,51,2026-07-07
INV0001989,WH004,PRD00445,238,18,2026-07-31
INV0001990,WH004,PRD00830,514,52,2026-07-22
INV0001991,WH004,PRD00147,619,41,2026-07-20
INV0001992,WH004,PRD00683,650,55,2026-07-20
INV0001993,WH004,PRD00015,452,49,2026-07-09
INV0001994,WH004,PRD00979,429,50,2026-07-26
INV0001995,WH004,PRD00583,1130,14,2026-07-26
INV0001996,WH004,PRD00907,292,17,2026-07-04
INV0001997,WH004,PRD00121,360,26,2026-07-05
INV0001998,WH004,PRD00027,119,36,2026-07-02
INV0001999,WH004,PRD00013,374,12,2026-07-31
INV0002000,WH004,PRD00668,472,62,2026-07-13
INV0002001,WH005,PRD00926,1168,70,2026-07-06
INV0002002,WH005,PRD00265,380,3,2026-07-23
INV0002003,WH005,PRD00690,1100,57,2026-07-14
INV0002004,WH005,PRD00787,440,63,2026-07-09
INV0002005,WH005,PRD00752,94,11,2026-07-27
INV0002006,WH005,PRD00348,474,25,2026-07-22
INV0002007,WH005,PRD00010,916,72,2026-07-07
INV0002008,WH005,PRD00775,445,63,2026-07-12
INV0002009,WH005,PRD00806,964,44,2026-07-13
INV0002010,WH005,PRD00839,14,10,2026-07-27
INV0002011,WH005,PRD00125,265,75,2026-07-06
INV0002012,WH005,PRD00524,265,79,2026-07-28
INV0002013,WH005,PRD00008,49,8,2026-07-25
INV0002014,WH005,PRD00294,428,56,2026-08-01
INV0002015,WH005,PRD00185,585,41,2026-07-04
INV0002016,WH005,PRD00729,971,34,2026-07-10
INV0002017,WH005,PRD00707,14,70,2026-07-04
INV0002018,WH005,PRD00465,659,6,2026-07-03
INV0002019,WH005,PRD00508,967,37,2026-07-13
INV0002020,WH005,PRD00086,160,10,2026-07-25
INV0002021,WH005,PRD00088,318,68,2026-07-28
INV0002022,WH005,PRD00407,402,52,2026-07-14
INV0002023,WH005,PRD00078,865,39,2026-07-13
INV0002024,WH005,PRD00266,490,69,2026-07-06
INV0002025,WH005,PRD00157,302,55,2026-07-15
INV0002026,WH005,PRD00546,459,11,2026-07-25
INV0002027,WH005,PRD00656,1123,1,2026-07-10
INV0002028,WH005,PRD00160,39,27,2026-07-02
INV0002029,WH005,PRD00671,511,71,2026-07-26
INV0002030,WH005,PRD00725,481,55,2026-07-09
INV0002031,WH005,PRD00424,933,25,2026-07-02
INV0002032,WH005,PRD00547,828,8,2026-07-23
INV0002033,WH005,PRD00530,127,36,2026-07-17
INV0002034,WH005,PRD00240,847,9,2026-07-13
INV0002035,WH005,PRD00709,590,46,2026-07-04
INV0002036,WH005,PRD00051,861,11,2026-07-04
INV0002037,WH005,PRD00420,654,68,2026-07-29
INV0002038,WH005,PRD00222,1034,14,2026-07-12
INV0002039,WH005,PRD00618,153,1,2026-07-20
INV0002040,WH005,PRD00209,590,19,2026-07-07
INV0002041,WH005,PRD00239,1184,23,2026-07-27
INV0002042,WH005,PRD00376,483,8,2026-07-09
INV0002043,WH005,PRD00384,1004,64,2026-07-14
INV0002044,WH005,PRD00192,702,66,2026-07-14
INV0002045,WH005,PRD00057,430,18,2026-07-31
INV0002046,WH005,PRD00589,131,4,2026-07-11
INV0002047,WH005,PRD00046,1145,76,2026-07-07
INV0002048,WH005,PRD00703,1060,9,2026-07-03
INV0002049,WH005,PRD00102,14,61,2026-07-27
INV0002050,WH005,PRD00345,470,18,2026-07-09
INV0002051,WH005,PRD00054,290,63,2026-07-23
INV0002052,WH005,PRD00276,900,66,2026-07-25
INV0002053,WH005,PRD00171,70,11,2026-07-13
INV0002054,WH005,PRD00129,632,34,2026-07-29
INV0002055,WH005,PRD00441,12,65,2026-07-02
INV0002056,WH005,PRD00087,1097,26,2026-07-23
INV0002057,WH005,PRD00421,551,32,2026-07-28
INV0002058,WH005,PRD00059,694,31,2026-07-17
INV0002059,WH005,PRD00771,597,17,2026-07-24
INV0002060,WH005,PRD00142,614,11,2026-07-07
INV0002061,WH005,PRD00394,1015,64,2026-07-22
INV0002062,WH005,PRD00570,1124,33,2026-07-17
INV0002063,WH005,PRD00950,1022,5,2026-07-28
INV0002064,WH005,PRD00063,440,74,2026-07-28
INV0002065,WH005,PRD00587,1038,24,2026-07-30
INV0002066,WH005,PRD00871,113,77,2026-07-30
INV0002067,WH005,PRD00630,766,56,2026-07-03
INV0002068,WH005,PRD00020,140,76,2026-07-05
INV0002069,WH005,PRD00444,191,1,2026-07-23
INV0002070,WH005,PRD00924,491,75,2026-07-18
INV0002071,WH005,PRD00805,1183,22,2026-07-03
INV0002072,WH005,PRD00576,491,39,2026-07-04
INV0002073,WH005,PRD00313,185,3,2026-07-11
INV0002074,WH005,PRD00412,312,38,2026-07-28
INV0002075,WH005,PRD00687,713,5,2026-07-22
INV0002076,WH005,PRD00994,798,26,2026-07-29
INV0002077,WH005,PRD00861,114,48,2026-07-08
INV0002078,WH005,PRD00650,322,54,2026-07-06
INV0002079,WH005,PRD00847,1147,37,2026-07-23
INV0002080,WH005,PRD00156,135,70,2026-07-18
INV0002081,WH005,PRD00795,958,55,2026-07-06
INV0002082,WH005,PRD00885,1105,78,2026-07-19
INV0002083,WH005,PRD00071,179,60,2026-07-03
INV0002084,WH005,PRD00762,875,68,2026-07-18
INV0002085,WH005,PRD00200,382,72,2026-07-02
INV0002086,WH005,PRD00561,854,16,2026-07-09
INV0002087,WH005,PRD00835,40,38,2026-07-27
INV0002088,WH005,PRD00892,1008,46,2026-07-07
INV0002089,WH005,PRD00355,1118,80,2026-07-30
INV0002090,WH005,PRD00409,118,11,2026-07-10
INV0002091,WH005,PRD00149,632,8,2026-07-31
INV0002092,WH005,PRD00838,59,67,2026-07-09
INV0002093,WH005,PRD00489,307,44,2026-07-03
INV0002094,WH005,PRD00877,366,27,2026-07-31
INV0002095,WH005,PRD00012,792,44,2026-07-29
INV0002096,WH005,PRD00889,237,61,2026-07-19
INV0002097,WH005,PRD00456,1141,20,2026-07-05
INV0002098,WH005,PRD00203,665,15,2026-07-22
INV0002099,WH005,PRD00796,311,64,2026-07-16
INV0002100,WH005,PRD00715,53,5,2026-07-23
INV0002101,WH005,PRD00814,853,3,2026-07-06
INV0002102,WH005,PRD00260,746,35,2026-07-19
INV0002103,WH005,PRD00067,1154,3,2026-07-21
INV0002104,WH005,PRD00866,88,64,2026-07-23
INV0002105,WH005,PRD00534,684,11,2026-07-17
INV0002106,WH005,PRD00776,29,33,2026-07-28
INV0002107,WH005,PRD00933,101,36,2026-07-17
INV0002108,WH005,PRD00109,431,2,2026-07-04
INV0002109,WH005,PRD00056,1072,56,2026-07-15
INV0002110,WH005,PRD00372,1112,56,2026-07-22
INV0002111,WH005,PRD00533,259,49,2026-07-25
INV0002112,WH005,PRD00132,329,21,2026-07-05
INV0002113,WH005,PRD00487,1069,32,2026-07-23
INV0002114,WH005,PRD00366,236,29,2026-07-25
INV0002115,WH005,PRD00223,393,41,2026-07-15
INV0002116,WH005,PRD00654,111,22,2026-07-11
INV0002117,WH005,PRD00528,151,7,2026-07-26
INV0002118,WH005,PRD00034,983,61,2026-08-01
INV0002119,WH005,PRD00228,57,18,2026-07-25
INV0002120,WH005,PRD00945,439,40,2026-07-15
INV0002121,WH005,PRD00473,285,25,2026-07-22
INV0002122,WH005,PRD00960,48,55,2026-07-27
INV0002123,WH005,PRD00984,959,39,2026-07-11
INV0002124,WH005,PRD00439,169,47,2026-07-17
INV0002125,WH005,PRD00617,109,65,2026-07-02
INV0002126,WH005,PRD00940,1087,25,2026-07-27
INV0002127,WH005,PRD00680,1039,50,2026-07-05
INV0002128,WH005,PRD00908,73,33,2026-07-29
INV0002129,WH005,PRD00298,779,12,2026-07-23
INV0002130,WH005,PRD00612,460,43,2026-07-06
INV0002131,WH005,PRD00637,572,28,2026-07-07
INV0002132,WH005,PRD00307,623,74,2026-07-03
INV0002133,WH005,PRD00811,229,64,2026-07-14
INV0002134,WH005,PRD00681,309,39,2026-07-06
INV0002135,WH005,PRD00928,708,40,2026-07-18
INV0002136,WH005,PRD00085,586,53,2026-07-12
INV0002137,WH005,PRD00772,604,29,2026-07-26
INV0002138,WH005,PRD00177,472,7,2026-07-24
INV0002139,WH005,PRD00817,32,27,2026-07-04
INV0002140,WH005,PRD00341,90,43,2026-07-15
INV0002141,WH005,PRD00785,166,64,2026-07-29
INV0002142,WH005,PRD00825,737,65,2026-07-21
INV0002143,WH005,PRD00620,483,43,2026-08-01
INV0002144,WH005,PRD00740,880,16,2026-07-13
INV0002145,WH005,PRD00454,311,46,2026-07-02
INV0002146,WH005,PRD00708,1096,4,2026-07-09
INV0002147,WH005,PRD00537,565,78,2026-07-30
INV0002148,WH005,PRD00026,1166,32,2026-07-08
INV0002149,WH005,PRD00090,491,56,2026-07-03
INV0002150,WH005,PRD00823,401,30,2026-07-26
INV0002151,WH005,PRD00485,137,22,2026-07-06
INV0002152,WH005,PRD00741,419,67,2026-07-20
INV0002153,WH005,PRD00895,722,43,2026-07-20
INV0002154,WH005,PRD00544,1129,43,2026-07-05
INV0002155,WH005,PRD00236,121,20,2026-07-04
INV0002156,WH005,PRD00611,280,1,2026-07-12
INV0002157,WH005,PRD00571,1088,2,2026-07-21
INV0002158,WH005,PRD00550,389,69,2026-07-10
INV0002159,WH005,PRD00830,608,63,2026-07-02
INV0002160,WH005,PRD00602,1180,19,2026-07-18
INV0002161,WH005,PRD00988,756,8,2026-07-26
INV0002162,WH005,PRD00610,377,35,2026-07-20
INV0002163,WH005,PRD00746,666,9,2026-07-15
INV0002164,WH005,PRD00529,386,47,2026-07-04
INV0002165,WH005,PRD00864,203,32,2026-07-19
INV0002166,WH005,PRD00496,232,80,2026-07-27
INV0002167,WH005,PRD00301,91,14,2026-07-09
INV0002168,WH005,PRD00428,543,5,2026-07-09
INV0002169,WH005,PRD00732,928,75,2026-07-04
INV0002170,WH005,PRD00143,1037,28,2026-07-24
INV0002171,WH005,PRD00842,37,0,2026-07-18
INV0002172,WH005,PRD00739,910,9,2026-07-07
INV0002173,WH005,PRD00141,862,80,2026-07-31
INV0002174,WH005,PRD00218,204,3,2026-07-15
INV0002175,WH005,PRD00603,451,14,2026-07-05
INV0002176,WH005,PRD00255,903,30,2026-07-23
INV0002177,WH005,PRD00005,1156,55,2026-07-26
INV0002178,WH005,PRD00848,358,12,2026-07-21
INV0002179,WH005,PRD00107,736,28,2026-07-12
INV0002180,WH005,PRD00821,493,78,2026-07-07
INV0002181,WH005,PRD00017,950,41,2026-07-26
INV0002182,WH005,PRD00257,208,63,2026-07-22
INV0002183,WH005,PRD00127,268,69,2026-07-20
INV0002184,WH005,PRD00749,204,23,2026-07-03
INV0002185,WH005,PRD00318,324,32,2026-08-01
INV0002186,WH005,PRD00829,96,4,2026-07-28
INV0002187,WH005,PRD00859,640,73,2026-07-26
INV0002188,WH005,PRD00890,1011,42,2026-07-05
INV0002189,WH005,PRD00536,1105,10,2026-07-15
INV0002190,WH005,PRD00114,466,43,2026-07-31
INV0002191,WH005,PRD00608,92,23,2026-07-28
INV0002192,WH005,PRD00221,1148,60,2026-07-02
INV0002193,WH005,PRD00792,547,1,2026-07-11
INV0002194,WH005,PRD00962,1086,75,2026-07-17
INV0002195,WH005,PRD00268,761,62,2026-07-10
INV0002196,WH005,PRD00353,1058,33,2026-07-05
INV0002197,WH005,PRD00136,279,29,2026-07-21
INV0002198,WH005,PRD00321,166,80,2026-07-15
INV0002199,WH005,PRD00564,77,20,2026-07-07
INV0002200,WH005,PRD00850,888,39,2026-07-27
INV0002201,WH005,PRD00497,226,38,2026-07-14
INV0002202,WH005,PRD00229,285,68,2026-07-10
INV0002203,WH005,PRD00955,1045,38,2026-07-30
INV0002204,WH005,PRD00622,793,29,2026-07-02
INV0002205,WH005,PRD00623,570,36,2026-07-17
INV0002206,WH005,PRD00287,959,75,2026-07-03
INV0002207,WH005,PRD00649,382,62,2026-07-12
INV0002208,WH005,PRD00693,852,78,2026-07-07
INV0002209,WH005,PRD00197,407,79,2026-07-11
INV0002210,WH005,PRD00467,308,0,2026-07-21
INV0002211,WH005,PRD00306,755,10,2026-07-06
INV0002212,WH005,PRD00326,751,59,2026-08-01
INV0002213,WH005,PRD00502,514,45,2026-07-05
INV0002214,WH005,PRD00918,386,29,2026-08-01
INV0002215,WH005,PRD00066,592,28,2026-07-24
INV0002216,WH005,PRD00638,557,71,2026-07-29
INV0002217,WH005,PRD00450,740,72,2026-07-15
INV0002218,WH005,PRD00788,1047,18,2026-07-10
INV0002219,WH005,PRD00097,796,66,2026-07-17
INV0002220,WH005,PRD00359,599,37,2026-07-25
INV0002221,WH005,PRD00503,489,63,2026-07-03
INV0002222,WH005,PRD00044,422,14,2026-07-24
INV0002223,WH005,PRD00600,23,18,2026-07-13
INV0002224,WH005,PRD00168,43,29,2026-08-01
INV0002225,WH005,PRD00942,103,69,2026-07-29
INV0002226,WH005,PRD00331,15,28,2026-07-13
INV0002227,WH005,PRD00591,185,8,2026-07-29
INV0002228,WH005,PRD00757,613,1,2026-07-17
INV0002229,WH005,PRD00091,705,47,2026-07-14
INV0002230,WH005,PRD00111,958,68,2026-07-07
INV0002231,WH005,PRD00204,894,21,2026-07-30
INV0002232,WH005,PRD00802,852,27,2026-07-24
INV0002233,WH005,PRD00235,1036,39,2026-07-09
INV0002234,WH005,PRD00764,589,29,2026-07-02
