return_id,order_id,product_id,return_date,quantity,reason
RET0002931,ORD0028107,PRD00499,2025-09-28,2,Size/Compatibility
RET0002932,ORD0002167,PRD00228,2025-10-06,3,Size/Compatibility
RET0002933,ORD0020267,PRD00450,2025-05-30,3,Size/Compatibility
RET0002934,ORD0042760,PRD00723,2026-02-19,3,Late Delivery
RET0002935,ORD0037938,PRD00072,2025-12-19,3,Wrong Product
RET0002936,ORD0036903,PRD00417,2026-03-01,1,Defective
RET0002937,ORD0037112,PRD00689,2026-03-23,2,Changed Mind
RET0002938,ORD0008050,PRD00685,2026-07-27,2,Defective
RET0002939,ORD0005760,PRD00331,2026-08-26,3,Wrong Product
RET0002940,ORD0045830,PRD00222,2026-01-31,3,Changed Mind
RET0002941,ORD0048855,PRD00008,2025-12-14,3,Defective
RET0002942,ORD0037446,PRD00528,2025-07-14,3,Size/Compatibility
RET0002943,ORD0044238,PRD00518,2025-03-14,1,Late Delivery
RET0002944,ORD0045401,PRD00405,2025-12-09,1,Wrong Product
RET0002945,ORD0040218,PRD00975,2025-06-12,3,Changed Mind
RET0002946,ORD0039172,PRD00582,2026-02-28,3,Late Delivery
RET0002947,ORD0008349,PRD00060,2025-11-24,3,Damaged
RET0002948,ORD0030817,PRD00023,2025-04-03,3,Size/Compatibility
RET0002949,ORD0033356,PRD00735,2025-07-23,1,Damaged
RET0002950,ORD0012591,PRD00090,2025-01-07,1,Size/Compatibility
RET0002951,ORD0040992,PRD00077,2026-04-28,2,Late Delivery
RET0002952,ORD0015577,PRD00780,2025-08-21,2,Wrong Product
RET0002953,ORD0009201,PRD00039,2025-10-22,1,Changed Mind
RET0002954,ORD0004628,PRD00252,2025-08-20,1,Defective
RET0002955,ORD0023694,PRD00532,2025-12-26,1,Defective
RET0002956,ORD0020145,PRD00459,2025-11-05,3,Damaged
RET0002957,ORD0026490,PRD00661,2026-07-07,2,Damaged
RET0002958,ORD0005769,PRD00482,2026-06-13,2,Wrong Product
RET0002959,ORD0041133,PRD00586,2025-10-13,1,Defective
RET0002960,ORD0036624,PRD00815,2026-08-06,3,Wrong Product
RET0002961,ORD0022686,PRD00296,2026-07-27,3,Damaged
RET0002962,ORD0046948,PRD00121,2025-04-09,3,Size/Compatibility
RET0002963,ORD0005838,PRD00254,2025-09-17,3,Wrong Product
RET0002964,ORD0010838,PRD00576,2025-07-17,1,Size/Compatibility
RET0002965,ORD0040909,PRD00414,2025-04-26,2,Changed Mind
RET0002966,ORD0016066,PRD00262,2025-07-13,1,Wrong Product
RET0002967,ORD0018589,PRD00794,2025-03-18,1,Size/Compatibility
RET0002968,ORD0019263,PRD00736,2025-03-11,1,Late Delivery
RET0002969,ORD0023408,PRD00008,2025-10-02,1,Changed Mind
RET0002970,ORD0041119,PRD00075,2025-03-23,2,Wrong Product
RET0002971,ORD0021969,PRD00344,2025-08-20,3,Changed Mind
RET0002972,ORD0043172,PRD00649,2025-10-01,3,Size/Compatibility
RET0002973,ORD0039409,PRD00827,2025-01-12,3,Defective
RET0002974,ORD0046868,PRD00231,2025-08-15,2,Size/Compatibility
RET0002975,ORD0016861,PRD00246,2026-02-25,2,Wrong Product
RET0002976,ORD0013112,PRD00729,2025-11-27,2,Size/Compatibility
RET0002977,ORD0005895,PRD00154,2025-02-13,1,Size/Compatibility
RET0002978,ORD0004829,PRD00092,2025-10-30,2,Defective
RET0002979,ORD0027424,PRD00199,2025-07-08,1,Size/Compatibility
RET0002980,ORD0022023,PRD00077,2025-07-15,2,Damaged
RET0002981,ORD0003980,PRD00425,2025-08-28,1,Changed Mind
RET0002982,ORD0003879,PRD00294,2025-06-05,3,Defective
RET0002983,ORD0021127,PRD00934,2026-02-25,1,Damaged
RET0002984,ORD0044719,PRD00070,2025-11-20,2,Changed Mind
RET0002985,ORD0011709,PRD00510,2026-06-02,3,Changed Mind
RET0002986,ORD0008586,PRD00681,2025-08-01,2,Damaged
RET0002987,ORD0015817,PRD00323,2025-11-28,3,Size/Compatibility
RET0002988,ORD0044904,PRD00454,2025-07-27,2,Wrong Product
RET0002989,ORD0023118,PRD00172,2025-06-23,2,Size/Compatibility
RET0002990,ORD0002503,PRD00426,2025-11-16,1,Changed Mind
RET0002991,ORD0030466,PRD00300,2025-05-05,2,Wrong Product
RET0002992,ORD0025322,PRD00607,2025-04-16,2,Size/Compatibility
RET0002993,ORD0035942,PRD00458,2025-11-19,1,Late Delivery
RET0002994,ORD0040364,PRD00360,2025-02-15,2,Changed Mind
RET0002995,ORD0019923,PRD00414,2025-10-12,2,Damaged
RET0002996,ORD0026634,PRD00751,2025-01-04,2,Size/Compatibility
RET0002997,ORD0040456,PRD00050,2025-02-07,1,Changed Mind
RET0002998,ORD0041101,PRD00747,2025-06-07,2,Defective
RET0002999,ORD0047157,PRD00990,2025-07-24,3,Wrong Product
RET0003000,ORD0024953,PRD00970,2025-01-27,1,Changed Mind
RET0003001,ORD0044148,PRD00648,2025-07-23,2,Damaged
RET0003002,ORD0026470,PRD00717,2026-04-29,1,Wrong Product
RET0003003,ORD0033644,PRD00284,2025-06-20,2,Size/Compatibility
RET0003004,ORD0019022,PRD00333,2025-04-03,3,Wrong Product
RET0003005,ORD0032605,PRD00212,2026-01-05,3,Wrong Product
RET0003006,ORD0000186,PRD00580,2025-02-28,1,Defective
RET0003007,ORD0006663,PRD00895,2026-08-04,2,Wrong Product
RET0003008,ORD0012957,PRD00206,2025-12-29,1,Damaged
RET0003009,ORD0013593,PRD00251,2026-03-28,2,Size/Compatibility
RET0003010,ORD0025304,PRD00110,2025-02-16,3,Defective
RET0003011,ORD0047262,PRD00691,2025-09-16,1,Wrong Product
RET0003012,ORD0007719,PRD00124,2025-02-17,3,Late Delivery
RET0003013,ORD0009465,PRD00907,2026-06-18,3,Damaged
RET0003014,ORD0004139,PRD00999,2025-08-09,1,Late Delivery
RET0003015,ORD0046767,PRD00519,2025-06-22,1,Size/Compatibility
RET0003016,ORD0049768,PRD00901,2026-01-10,2,Late Delivery
RET0003017,ORD0001933,PRD00417,2026-01-19,1,Wrong Product
RET0003018,ORD0033555,PRD00869,2026-05-14,2,Defective
RET0003019,ORD0046558,PRD00232,2026-06-19,1,Changed Mind
RET0003020,ORD0043022,PRD00384,2026-08-07,3,Size/Compatibility
RET0003021,ORD0030415,PRD00352,2026-08-24,3,Changed Mind
RET0003022,ORD0007986,PRD00362,2025-02-07,2,Size/Compatibility
RET0003023,ORD0045569,PRD00339,2025-12-25,2,Damaged
RET0003024,ORD0038893,PRD00915,2026-01-01,1,Late Delivery
RET0003025,ORD0021875,PRD00434,2025-08-20,1,Changed Mind
RET0003026,ORD0017173,PRD00280,2026-08-20,3,Wrong Product
RET0003027,ORD0025480,PRD00515,2025-06-29,1,Size/Compatibility
RET0003028,ORD0002238,PRD00800,2025-06-08,2,Wrong Product
RET0003029,ORD0000742,PRD00489,2026-05-10,2,Defective
RET0003030,ORD0037297,PRD00989,2026-08-11,3,Changed Mind
RET0003031,ORD0021149,PRD00727,2025-11-07,1,Late Delivery
RET0003032,ORD0021254,PRD00080,2025-11-06,3,Size/Compatibility
RET0003033,ORD0042365,PRD00902,2025-06-01,1,Changed Mind
RET0003034,ORD0039584,PRD00524,2025-02-08,3,Changed Mind
RET0003035,ORD0021539,PRD00289,2025-05-17,1,Late Delivery
RET0003036,ORD0026122,PRD00292,2025-09-20,1,Changed Mind
RET0003037,ORD0042063,PRD00915,2025-06-22,1,Defective
RET0003038,ORD0022864,PRD00842,2025-05-08,1,Damaged
RET0003039,ORD0024145,PRD00676,2025-08-10,3,Wrong Product
RET0003040,ORD0013083,PRD00954,2026-03-25,1,Size/Compatibility
RET0003041,ORD0007666,PRD00671,2025-10-24,3,Wrong Product
RET0003042,ORD0041877,PRD00351,2026-07-06,1,Wrong Product
RET0003043,ORD0021425,PRD00078,2025-05-13,3,Wrong Product
RET0003044,ORD0038722,PRD00309,2025-09-21,3,Changed Mind
RET0003045,ORD0019018,PRD00121,2026-03-24,1,Wrong Product
RET0003046,ORD0024391,PRD00945,2026-04-17,2,Late Delivery
RET0003047,ORD0031401,PRD00832,2025-03-11,2,Defective
RET0003048,ORD0014382,PRD00047,2026-05-24,1,Size/Compatibility
RET0003049,ORD0036445,PRD00658,2025-06-18,2,Damaged
RET0003050,ORD0008079,PRD00831,2025-08-23,2,Damaged
RET0003051,ORD0040808,PRD00390,2025-01-09,2,Defective
RET0003052,ORD0048142,PRD00409,2026-02-28,1,Defective
RET0003053,ORD0045087,PRD00003,2026-04-01,2,Wrong Product
RET0003054,ORD0012322,PRD00129,2025-10-15,1,Defective
RET0003055,ORD0018761,PRD00907,2025-03-22,3,Changed Mind
RET0003056,ORD0027675,PRD00746,2026-05-28,3,Damaged
RET0003057,ORD0025468,PRD00908,2025-11-10,2,Late Delivery
RET0003058,ORD0009557,PRD00353,2025-05-20,1,Size/Compatibility
RET0003059,ORD0037187,PRD00365,2026-08-10,3,Defective
RET0003060,ORD0042000,PRD00079,2025-11-23,3,Damaged
RET0003061,ORD0022561,PRD00955,2026-07-09,1,Changed Mind
RET0003062,ORD0017800,PRD00047,2025-10-27,2,Wrong Product
RET0003063,ORD0021618,PRD00840,2026-08-19,3,Wrong Product
RET0003064,ORD0044135,PRD00057,2025-12-20,2,Size/Compatibility
RET0003065,ORD0017459,PRD00484,2025-06-05,2,Size/Compatibility
RET0003066,ORD0045782,PRD00547,2026-05-09,1,Changed Mind
RET0003067,ORD0031351,PRD00811,2025-09-02,1,Damaged
RET0003068,ORD0010170,PRD00422,2025-01-06,1,Late Delivery
RET0003069,ORD0036451,PRD00853,2025-08-29,1,Defective
RET0003070,ORD0001823,PRD00632,2025-09-18,2,Late Delivery
RET0003071,ORD0019136,PRD00761,2026-05-05,3,Wrong Product
RET0003072,ORD0031197,PRD00186,2025-04-29,3,Late Delivery
RET0003073,ORD0008092,PRD00251,2025-07-31,3,Damaged
RET0003074,ORD0028922,PRD00814,2025-04-10,3,Defective
RET0003075,ORD0013507,PRD00159,2025-12-31,3,Defective
RET0003076,ORD0048916,PRD00375,2026-07-11,3,Late Delivery
RET0003077,ORD0019433,PRD00352,2025-09-03,3,Changed Mind
RET0003078,ORD0011777,PRD00264,2025-10-23,2,Size/Compatibility
RET0003079,ORD0021061,PRD00054,2025-09-25,3,Changed Mind
RET0003080,ORD0023833,PRD00041,2025-05-18,1,Wrong Product
RET0003081,ORD0037400,PRD00086,2025-09-04,1,Wrong Product
RET0003082,ORD0010754,PRD00167,2025-12-02,1,Defective
RET0003083,ORD0009025,PRD00288,2025-11-04,2,Wrong Product
RET0003084,ORD0001204,PRD00018,2025-01-10,1,Size/Compatibility
RET0003085,ORD0002865,PRD00423,2025-08-12,1,Wrong Product
RET0003086,ORD0037532,PRD00855,2025-04-26,2,Size/Compatibility
RET0003087,ORD0014189,PRD00277,2025-03-17,2,Wrong Product
RET0003088,ORD0036819,PRD00794,2025-10-15,2,Defective
RET0003089,ORD0005790,PRD00972,2025-09-26,2,Late Delivery
RET0003090,ORD0039462,PRD00986,2025-06-19,3,Changed Mind
RET0003091,ORD0031738,PRD00083,2025-11-27,2,Size/Compatibility
RET0003092,ORD0030455,PRD00641,2025-06-10,2,Size/Compatibility
RET0003093,ORD0048742,PRD00475,2025-08-07,1,Defective
RET0003094,ORD0025728,PRD00170,2025-01-13,1,Changed Mind
RET0003095,ORD0041949,PRD00644,2025-12-11,2,Wrong Product
RET0003096,ORD0019977,PRD00829,2026-02-23,3,Wrong Product
RET0003097,ORD0008350,PRD00718,2025-10-07,2,Late Delivery
RET0003098,ORD0031451,PRD00338,2026-08-06,2,Damaged
RET0003099,ORD0044348,PRD00577,2026-07-04,1,Late Delivery
RET0003100,ORD0005299,PRD00613,2026-02-22,2,Changed Mind
RET0003101,ORD0032163,PRD00505,2025-05-30,2,Size/Compatibility
RET0003102,ORD0010618,PRD00912,2025-03-13,3,Wrong Product
RET0003103,ORD0027244,PRD00112,2026-01-24,2,Damaged
RET0003104,ORD0010439,PRD00961,2025-12-28,2,Size/Compatibility
RET0003105,ORD0013711,PRD00371,2025-04-08,2,Damaged
RET0003106,ORD0002086,PRD00904,2026-07-23,3,Wrong Product
RET0003107,ORD0042374,PRD00567,2025-06-21,3,Late Delivery
RET0003108,ORD0006249,PRD00678,2026-01-08,1,Defective
RET0003109,ORD0021375,PRD00437,2025-05-13,3,Wrong Product
RET0003110,ORD0037586,PRD00844,2026-04-17,1,Late Delivery
RET0003111,ORD0002561,PRD00622,2025-06-14,1,Changed Mind
RET0003112,ORD0047090,PRD00854,2025-06-23,3,Wrong Product
RET0003113,ORD0048491,PRD00181,2026-04-05,3,Late Delivery
RET0003114,ORD0036798,PRD00635,2025-12-22,1,Changed Mind
RET0003115,ORD0017255,PRD00489,2026-07-13,2,Size/Compatibility
RET0003116,ORD0039969,PRD00704,2025-05-09,2,Wrong Product
RET0003117,ORD0038770,PRD00300,2026-02-15,1,Defective
RET0003118,ORD0033900,PRD00733,2025-08-27,1,Changed Mind
RET0003119,ORD0008002,PRD00972,2025-06-16,1,Wrong Product
RET0003120,ORD0048325,PRD00990,2025-05-03,1,Changed Mind
RET0003121,ORD0009385,PRD00856,2026-03-18,2,Defective
RET0003122,ORD0025813,PRD00907,2025-11-26,1,Damaged
RET0003123,ORD0040644,PRD00870,2025-10-19,3,Late Delivery
RET0003124,ORD0048383,PRD00376,2025-11-14,2,Changed Mind
RET0003125,ORD0021302,PRD00569,2025-02-25,3,Wrong Product
RET0003126,ORD0023581,PRD00499,2025-10-26,2,Defective
RET0003127,ORD0015652,PRD00516,2025-05-31,3,Defective
RET0003128,ORD0012039,PRD00269,2025-05-17,3,Size/Compatibility
RET0003129,ORD0003883,PRD00229,2026-07-25,2,Changed Mind
RET0003130,ORD0047449,PRD00835,2026-05-08,3,Late Delivery
RET0003131,ORD0041360,PRD00681,2026-03-09,1,Changed Mind
RET0003132,ORD0042909,PRD00300,2026-07-01,1,Damaged
RET0003133,ORD0047949,PRD00426,2025-02-09,3,Wrong Product
RET0003134,ORD0007902,PRD00307,2025-12-02,3,Defective
RET0003135,ORD0037616,PRD00173,2025-12-18,3,Defective
RET0003136,ORD0004630,PRD00320,2025-07-18,3,Late Delivery
RET0003137,ORD0022406,PRD00949,2025-02-22,2,Defective
RET0003138,ORD0017093,PRD00201,2025-03-25,3,Size/Compatibility
RET0003139,ORD0000577,PRD00543,2025-01-21,2,Defective
RET0003140,ORD0043874,PRD00864,2025-08-05,2,Wrong Product
RET0003141,ORD0005523,PRD00747,2026-01-01,2,Changed Mind
RET0003142,ORD0038354,PRD00581,2025-09-17,2,Size/Compatibility
RET0003143,ORD0014604,PRD00625,2025-11-11,2,Changed Mind
RET0003144,ORD0036676,PRD00976,2025-07-25,3,Defective
RET0003145,ORD0030601,PRD00024,2025-04-17,2,Damaged
RET0003146,ORD0012283,PRD00327,2025-09-08,1,Wrong Product
RET0003147,ORD0001091,PRD00681,2025-06-06,2,Changed Mind
RET0003148,ORD0008562,PRD00079,2025-12-26,1,Size/Compatibility
RET0003149,ORD0003166,PRD00917,2025-03-11,2,Changed Mind
RET0003150,ORD0046033,PRD00869,2026-02-17,1,Size/Compatibility
RET0003151,ORD0004262,PRD00009,2025-01-24,2,Defective
RET0003152,ORD0012782,PRD00519,2026-03-20,3,Changed Mind
RET0003153,ORD0034190,PRD00871,2025-05-05,1,Late Delivery
RET0003154,ORD0032390,PRD00415,2025-04-10,3,Size/Compatibility
RET0003155,ORD0034083,PRD00343,2026-02-03,2,Changed Mind
RET0003156,ORD0010906,PRD00021,2025-12-27,1,Damaged
RET0003157,ORD0008250,PRD00986,2025-10-03,3,Changed Mind
RET0003158,ORD0034427,PRD00568,2025-06-07,2,Wrong Product
RET0003159,ORD0018950,PRD00472,2025-01-09,1,Changed Mind
RET0003160,ORD0049650,PRD00685,2025-08-25,1,Damaged
RET0003161,ORD0013874,PRD00606,2025-11-03,2,Size/Compatibility
RET0003162,ORD0017344,PRD00043,2026-03-27,2,Changed Mind
RET0003163,ORD0004193,PRD00265,2025-06-10,2,Late Delivery
RET0003164,ORD0047290,PRD00959,2026-07-24,2,Defective
RET0003165,ORD0014962,PRD00741,2026-06-26,2,Changed Mind
RET0003166,ORD0045983,PRD00576,2025-06-28,2,Changed Mind
RET0003167,ORD0016836,PRD00837,2025-12-24,1,Late Delivery
RET0003168,ORD0021131,PRD00395,2025-02-03,3,Defective
RET0003169,ORD0044406,PRD00381,2026-04-29,2,Defective
RET0003170,ORD0012393,PRD00542,2026-08-21,3,Size/Compatibility
RET0003171,ORD0019640,PRD00301,2026-08-11,2,Size/Compatibility
RET0003172,ORD0025448,PRD00254,2025-05-23,2,Changed Mind
RET0003173,ORD0007281,PRD00904,2025-06-01,1,Changed Mind
RET0003174,ORD0039077,PRD00223,2026-06-03,1,Size/Compatibility
RET0003175,ORD0022377,PRD00844,2025-01-22,1,Late Delivery
RET0003176,ORD0047550,PRD00616,2026-08-02,2,Late Delivery
RET0003177,ORD0000446,PRD00208,2025-02-09,3,Late Delivery
RET0003178,ORD0017825,PRD00040,2026-04-28,1,Damaged
RET0003179,ORD0006356,PRD00707,2025-03-05,1,Damaged
RET0003180,ORD0022830,PRD00406,2026-04-02,3,Size/Compatibility
RET0003181,ORD0038166,PRD00388,2026-05-17,3,Damaged
RET0003182,ORD0011583,PRD00761,2025-02-08,1,Wrong Product
RET0003183,ORD0027709,PRD00674,2025-10-14,2,Size/Compatibility
RET0003184,ORD0020875,PRD00652,2025-09-07,3,Defective
RET0003185,ORD0049241,PRD00425,2025-04-01,3,Wrong Product
RET0003186,ORD0020132,PRD00580,2026-04-23,2,Defective
RET0003187,ORD0002923,PRD00168,2025-06-21,2,Changed Mind
RET0003188,ORD0046937,PRD00106,2026-03-21,3,Size/Compatibility
RET0003189,ORD0018741,PRD00430,2026-07-05,1,Size/Compatibility
RET0003190,ORD0013536,PRD00429,2025-06-10,3,Late Delivery
RET0003191,ORD0018300,PRD00578,2026-04-30,3,Damaged
RET0003192,ORD0004979,PRD00754,2025-09-24,2,Size/Compatibility
RET0003193,ORD0027992,PRD00456,2025-04-03,1,Late Delivery
RET0003194,ORD0040717,PRD00988,2025-09-22,2,Wrong Product
RET0003195,ORD0008644,PRD00578,2025-09-10,1,Late Delivery
RET0003196,ORD0025290,PRD00475,2026-07-06,1,Late Delivery
RET0003197,ORD0023023,PRD00059,2025-12-13,2,Changed Mind
RET0003198,ORD0046169,PRD00366,2025-05-14,2,Changed Mind
RET0003199,ORD0017116,PRD00064,2025-08-12,3,Late Delivery
RET0003200,ORD0002330,PRD00099,2025-11-16,1,Damaged
RET0003201,ORD0013669,PRD00349,2025-02-01,3,Wrong Product
RET0003202,ORD0026867,PRD00354,2025-12-16,1,Damaged
RET0003203,ORD0043987,PRD00309,2025-01-19,3,Size/Compatibility
RET0003204,ORD0033316,PRD00650,2025-09-19,2,Wrong Product
RET0003205,ORD0035286,PRD00840,2025-12-17,1,Damaged
RET0003206,ORD0010836,PRD00294,2025-08-30,1,Defective
RET0003207,ORD0013657,PRD00077,2025-07-04,3,Wrong Product
RET0003208,ORD0016418,PRD00881,2025-02-07,1,Defective
RET0003209,ORD0003452,PRD00863,2025-02-26,3,Wrong Product
RET0003210,ORD0035440,PRD00108,2025-08-23,3,Defective
RET0003211,ORD0031384,PRD00126,2025-09-07,3,Size/Compatibility
RET0003212,ORD0016020,PRD00008,2025-07-07,2,Changed Mind
RET0003213,ORD0036030,PRD00116,2025-01-07,3,Changed Mind
RET0003214,ORD0010109,PRD00656,2025-12-27,1,Damaged
RET0003215,ORD0001629,PRD00747,2025-06-03,1,Damaged
RET0003216,ORD0049951,PRD00349,2026-01-11,2,Size/Compatibility
RET0003217,ORD0043563,PRD00730,2025-10-26,2,Late Delivery
RET0003218,ORD0000856,PRD00746,2026-05-13,2,Defective
RET0003219,ORD0028802,PRD00240,2026-03-27,1,Defective
RET0003220,ORD0013900,PRD00293,2026-06-14,1,Changed Mind
RET0003221,ORD0016982,PRD00985,2026-02-28,2,Damaged
RET0003222,ORD0009287,PRD00735,2025-06-28,2,Defective
RET0003223,ORD0008490,PRD00785,2026-02-25,2,Damaged
RET0003224,ORD0019353,PRD00792,2026-06-26,2,Late Delivery
RET0003225,ORD0040300,PRD00386,2025-03-15,2,Defective
RET0003226,ORD0002697,PRD00010,2026-07-30,1,Size/Compatibility
RET0003227,ORD0010172,PRD00900,2025-06-20,2,Late Delivery
RET0003228,ORD0043686,PRD00961,2026-08-06,1,Size/Compatibility
RET0003229,ORD0019923,PRD00219,2025-03-08,1,Defective
RET0003230,ORD0010197,PRD00769,2026-08-08,2,Defective
RET0003231,ORD0032740,PRD00705,2026-06-03,3,Changed Mind
RET0003232,ORD0036885,PRD00967,2026-03-08,1,Wrong Product
RET0003233,ORD0026163,PRD00226,2025-09-19,1,Damaged
RET0003234,ORD0017956,PRD00410,2025-07-22,1,Late Delivery
RET0003235,ORD0013228,PRD00916,2025-03-20,2,Size/Compatibility
RET0003236,ORD0038110,PRD00456,2025-09-25,1,Wrong Product
RET0003237,ORD0009100,PRD00698,2026-02-02,3,Wrong Product
RET0003238,ORD0010143,PRD00305,2026-07-07,3,Size/Compatibility
RET0003239,ORD0025331,PRD00270,2025-02-28,3,Changed Mind
RET0003240,ORD0043112,PRD00477,2026-08-25,2,Changed Mind
RET0003241,ORD0016947,PRD00743,2026-04-11,1,Late Delivery
RET0003242,ORD0025414,PRD00554,2026-07-28,3,Size/Compatibility
RET0003243,ORD0039283,PRD00392,2025-07-31,3,Wrong Product
RET0003244,ORD0036190,PRD00419,2025-10-02,1,Damaged
RET0003245,ORD0030564,PRD00789,2025-08-16,2,Damaged
RET0003246,ORD0004607,PRD00622,2025-08-11,3,Late Delivery
RET0003247,ORD0024430,PRD00948,2025-12-09,1,Defective
RET0003248,ORD0030417,PRD00111,2025-09-27,2,Wrong Product
RET0003249,ORD0038958,PRD00440,2025-04-28,3,Damaged
RET0003250,ORD0049803,PRD00205,2025-08-10,3,Changed Mind
RET0003251,ORD0011559,PRD00205,2025-12-29,1,Size/Compatibility
RET0003252,ORD0019494,PRD00050,2025-04-05,3,Late Delivery
RET0003253,ORD0039202,PRD00018,2025-06-07,3,Defective
RET0003254,ORD0004406,PRD00450,2026-04-10,1,Defective
RET0003255,ORD0009471,PRD00026,2026-05-26,3,Size/Compatibility
RET0003256,ORD0031950,PRD00656,2025-06-24,1,Size/Compatibility
RET0003257,ORD0025364,PRD00464,2026-05-05,3,Size/Compatibility
RET0003258,ORD0028904,PRD00342,2026-04-23,2,Changed Mind
RET0003259,ORD0047876,PRD00405,2025-12-21,1,Wrong Product
RET0003260,ORD0046310,PRD00137,2025-06-13,3,Damaged
RET0003261,ORD0024916,PRD00884,2026-05-11,1,Defective
RET0003262,ORD0017039,PRD00547,2025-11-30,1,Damaged
RET0003263,ORD0018113,PRD00395,2026-01-22,2,Size/Compatibility
RET0003264,ORD0018455,PRD00487,2026-03-16,2,Size/Compatibility
RET0003265,ORD0023065,PRD00481,2025-07-31,1,Damaged
RET0003266,ORD0048178,PRD00319,2026-08-01,3,Wrong Product
RET0003267,ORD0049229,PRD00469,2026-01-26,2,Wrong Product
RET0003268,ORD0007393,PRD00274,2026-04-22,2,Late Delivery
RET0003269,ORD0015864,PRD00352,2025-04-09,3,Defective
RET0003270,ORD0009974,PRD00692,2025-02-12,2,Late Delivery
RET0003271,ORD0027032,PRD00235,2025-11-19,3,Changed Mind
RET0003272,ORD0011454,PRD00746,2026-05-24,1,Late Delivery
RET0003273,ORD0046763,PRD00419,2025-01-30,3,Changed Mind
RET0003274,ORD0032239,PRD00241,2025-06-08,3,Damaged
RET0003275,ORD0031164,PRD00502,2025-01-04,2,Defective
RET0003276,ORD0004601,PRD00125,2025-09-21,3,Late Delivery
RET0003277,ORD0019748,PRD00056,2025-07-16,3,Size/Compatibility
RET0003278,ORD0022387,PRD00219,2025-06-07,2,Wrong Product
RET0003279,ORD0040138,PRD00832,2025-12-03,2,Late Delivery
RET0003280,ORD0003467,PRD00692,2026-03-08,1,Late Delivery
RET0003281,ORD0018290,PRD00485,2025-08-31,1,Damaged
RET0003282,ORD0048184,PRD00057,2025-12-24,2,Wrong Product
RET0003283,ORD0045380,PRD00503,2025-12-23,1,Late Delivery
RET0003284,ORD0000326,PRD00221,2026-02-01,1,Damaged
RET0003285,ORD0013181,PRD00470,2025-07-06,2,Changed Mind
RET0003286,ORD0005623,PRD00803,2026-08-23,3,Late Delivery
RET0003287,ORD0047184,PRD00119,2026-03-30,2,Wrong Product
RET0003288,ORD0010436,PRD00367,2025-10-11,1,Late Delivery
RET0003289,ORD0010259,PRD00333,2026-06-28,2,Size/Compatibility
RET0003290,ORD0038101,PRD00572,2025-02-20,1,Defective
RET0003291,ORD0037669,PRD00446,2025-12-07,2,Damaged
RET0003292,ORD0004888,PRD00802,2026-04-08,3,Wrong Product
RET0003293,ORD0047626,PRD00366,2025-04-15,2,Changed Mind
RET0003294,ORD0046267,PRD00443,2025-03-02,2,Damaged
RET0003295,ORD0019115,PRD00715,2025-02-20,2,Wrong Product
RET0003296,ORD0018915,PRD00880,2025-05-15,3,Defective
RET0003297,ORD0007670,PRD00991,2026-04-11,1,Damaged
RET0003298,ORD0035068,PRD00900,2025-06-25,2,Changed Mind
RET0003299,ORD0044155,PRD00421,2025-02-09,1,Damaged
RET0003300,ORD0020479,PRD00496,2025-02-03,1,Size/Compatibility
RET0003301,ORD0021857,PRD00334,2026-02-06,3,Late Delivery
RET0003302,ORD0008663,PRD00150,2025-05-18,3,Defective
RET0003303,ORD0047597,PRD00214,2025-04-05,3,Size/Compatibility
RET0003304,ORD0016091,PRD00765,2025-03-27,1,Changed Mind
RET0003305,ORD0005884,PRD00178,2026-04-23,1,Late Delivery
RET0003306,ORD0005114,PRD00689,2026-01-10,1,Changed Mind
RET0003307,ORD0043938,PRD00509,2026-05-25,2,Wrong Product
RET0003308,ORD0035406,PRD00515,2025-02-09,1,Late Delivery
RET0003309,ORD0034415,PRD00659,2026-04-26,1,Late Delivery
RET0003310,ORD0044498,PRD00435,2025-04-23,3,Damaged
RET0003311,ORD0033717,PRD00046,2026-04-24,1,Size/Compatibility
RET0003312,ORD0018119,PRD00410,2026-01-11,3,Late Delivery
RET0003313,ORD0005110,PRD00642,2025-04-15,1,Wrong Product
RET0003314,ORD0039490,PRD00783,2025-01-07,3,Size/Compatibility
