shipment_id,order_id,warehouse_id,shipment_date,delivery_date,carrier,status
SHP0005408,ORD0005082,WH010,2025-02-20,2025-02-27,XpressBees,In Transit
SHP0005409,ORD0041949,WH008,2025-04-21,2025-04-27,DTDC,Delivered
SHP0005410,ORD0043778,WH008,2025-09-23,2025-10-01,Delhivery,Delivered
SHP0005411,ORD0041411,WH002,2025-12-02,2025-12-03,XpressBees,Delivered
SHP0005412,ORD0031194,WH007,2025-04-06,2025-04-07,BlueDart,Delayed
SHP0005413,ORD0012702,WH002,2026-04-13,2026-04-14,Delhivery,Delivered
SHP0005414,ORD0046768,WH006,2026-08-12,2026-08-18,BlueDart,Delayed
SHP0005415,ORD0032432,WH007,2025-01-01,2025-01-05,BlueDart,Delivered
SHP0005416,ORD0040407,WH004,2025-06-16,2025-06-18,DTDC,Delivered
SHP0005417,ORD0038556,WH004,2025-05-31,2025-06-03,BlueDart,Delivered
SHP0005418,ORD0001129,WH004,2025-08-02,2025-08-08,BlueDart,Delayed
SHP0005419,ORD0040356,WH006,2026-07-29,2026-08-05,Delhivery,Delivered
SHP0005420,ORD0026122,WH007,2025-03-06,2025-03-13,Delhivery,Delivered
SHP0005421,ORD0021880,WH007,2026-07-01,2026-07-08,XpressBees,Delivered
SHP0005422,ORD0042907,WH004,2026-06-24,2026-06-29,XpressBees,Delivered
SHP0005423,ORD0007558,WH004,2025-04-26,2025-05-01,BlueDart,Delivered
SHP0005424,ORD0048153,WH002,2026-04-19,2026-04-24,XpressBees,Delivered
SHP0005425,ORD0042523,WH005,2025-12-10,2025-12-17,Delhivery,Delivered
SHP0005426,ORD0012327,WH008,2025-09-25,2025-09-27,DTDC,In Transit
SHP0005427,ORD0020260,WH002,2026-02-24,2026-02-27,DTDC,In Transit
SHP0005428,ORD0048808,WH009,2026-05-15,2026-05-22,DTDC,Delivered
SHP0005429,ORD0000550,WH006,2026-06-18,2026-06-19,Ecom Express,Delivered
SHP0005430,ORD0040967,WH002,2025-01-20,2025-01-25,Delhivery,Delivered
SHP0005431,ORD0020950,WH002,2025-07-26,2025-08-03,XpressBees,Delivered
SHP0005432,ORD0032018,WH009,2025-07-12,2025-07-17,XpressBees,Delivered
SHP0005433,ORD0034843,WH006,2025-09-18,2025-09-24,BlueDart,Delivered
SHP0005434,ORD0005431,WH005,2025-12-10,2025-12-14,BlueDart,Delayed
SHP0005435,ORD0014365,WH009,2025-06-15,2025-06-17,BlueDart,In Transit
SHP0005436,ORD0034052,WH007,2026-07-17,2026-07-24,XpressBees,In Transit
SHP0005437,ORD0028401,WH005,2026-05-23,2026-05-30,Delhivery,Delivered
SHP0005438,ORD0030188,WH006,2026-04-17,2026-04-19,DTDC,Delivered
SHP0005439,ORD0023624,WH005,2026-03-18,2026-03-19,BlueDart,Delivered
SHP0005440,ORD0037935,WH006,2025-03-11,2025-03-16,DTDC,Delivered
SHP0005441,ORD0004936,WH006,2026-06-02,2026-06-06,BlueDart,Delivered
SHP0005442,ORD0020828,WH002,2026-05-07,2026-05-14,Ecom Express,Delivered
SHP0005443,ORD0019300,WH006,2025-11-03,2025-11-09,Ecom Express,In Transit
SHP0005444,ORD0014250,WH006,2025-12-29,2025-12-31,XpressBees,Delivered
SHP0005445,ORD0006287,WH003,2026-06-18,2026-06-21,Ecom Express,Delivered
SHP0005446,ORD0034069,WH006,2025-05-18,2025-05-26,DTDC,Delivered
SHP0005447,ORD0025385,WH008,2025-07-24,2025-08-01,Delhivery,In Transit
SHP0005448,ORD0034690,WH010,2025-05-17,2025-05-19,Ecom Express,Delivered
SHP0005449,ORD0001349,WH007,2025-12-15,2025-12-17,BlueDart,Delivered
SHP0005450,ORD0007867,WH001,2026-07-27,2026-07-28,BlueDart,Delivered
SHP0005451,ORD0034497,WH001,2025-10-29,2025-11-01,Delhivery,Delivered
SHP0005452,ORD0028727,WH001,2026-02-28,2026-03-06,Ecom Express,Delayed
SHP0005453,ORD0049335,WH007,2026-05-17,2026-05-24,Delhivery,Delivered
SHP0005454,ORD0011008,WH010,2025-06-21,2025-06-24,Delhivery,Delivered
SHP0005455,ORD0002395,WH009,2026-04-12,2026-04-14,Delhivery,Delayed
SHP0005456,ORD0023382,WH007,2025-10-08,2025-10-12,Ecom Express,Delivered
SHP0005457,ORD0041631,WH001,2026-01-17,2026-01-21,BlueDart,In Transit
SHP0005458,ORD0021797,WH002,2026-07-27,2026-07-29,XpressBees,In Transit
SHP0005459,ORD0031562,WH007,2025-07-08,2025-07-14,XpressBees,Delivered
SHP0005460,ORD0025461,WH009,2025-08-20,2025-08-27,Ecom Express,In Transit
SHP0005461,ORD0038271,WH006,2025-06-06,2025-06-13,Ecom Express,Delivered
SHP0005462,ORD0001772,WH006,2025-04-19,2025-04-24,DTDC,Delayed
SHP0005463,ORD0024665,WH005,2025-09-24,2025-09-30,Ecom Express,Delivered
SHP0005464,ORD0032207,WH009,2025-09-16,2025-09-21,DTDC,Delivered
SHP0005465,ORD0002325,WH004,2026-04-25,2026-05-02,DTDC,Delivered
SHP0005466,ORD0048212,WH001,2025-06-21,2025-06-27,Delhivery,Delivered
SHP0005467,ORD0036553,WH006,2025-12-09,2025-12-16,XpressBees,Delivered
SHP0005468,ORD0032410,WH009,2025-09-12,2025-09-14,Delhivery,Delivered
SHP0005469,ORD0023891,WH001,2026-01-12,2026-01-20,BlueDart,In Transit
SHP0005470,ORD0015853,WH006,2026-07-04,2026-07-11,Ecom Express,In Transit
SHP0005471,ORD0024015,WH001,2025-07-02,2025-07-04,BlueDart,Delivered
SHP0005472,ORD0004664,WH005,2025-05-13,2025-05-17,DTDC,Delivered
SHP0005473,ORD0008850,WH008,2025-04-16,2025-04-22,XpressBees,Delivered
SHP0005474,ORD0026535,WH009,2025-11-21,2025-11-27,Delhivery,In Transit
SHP0005475,ORD0018834,WH005,2025-07-13,2025-07-21,XpressBees,Delivered
SHP0005476,ORD0016869,WH008,2026-03-25,2026-03-31,XpressBees,Delivered
SHP0005477,ORD0034277,WH006,2026-02-13,2026-02-17,BlueDart,Delivered
SHP0005478,ORD0041395,WH002,2026-03-03,2026-03-06,Ecom Express,Delivered
SHP0005479,ORD0007384,WH010,2026-03-29,2026-04-06,XpressBees,Delivered
SHP0005480,ORD0008000,WH007,2026-05-26,2026-05-31,Ecom Express,Delivered
SHP0005481,ORD0001781,WH004,2026-07-31,2026-08-08,BlueDart,Delivered
SHP0005482,ORD0035635,WH008,2026-07-19,2026-07-21,DTDC,Delivered
SHP0005483,ORD0009503,WH004,2026-08-04,2026-08-05,XpressBees,Delivered
SHP0005484,ORD0029491,WH003,2025-10-14,2025-10-19,BlueDart,Delivered
SHP0005485,ORD0016616,WH008,2026-04-25,2026-04-30,BlueDart,Delivered
SHP0005486,ORD0014412,WH001,2025-10-27,2025-11-01,Delhivery,Delivered
SHP0005487,ORD0045683,WH008,2026-01-23,2026-01-30,Ecom Express,In Transit
SHP0005488,ORD0026167,WH001,2025-07-06,2025-07-11,Delhivery,Delayed
SHP0005489,ORD0019659,WH008,2025-04-09,2025-04-16,Ecom Express,In Transit
SHP0005490,ORD0049866,WH004,2026-05-06,2026-05-12,XpressBees,Delivered
SHP0005491,ORD0049524,WH003,2026-06-30,2026-07-08,Delhivery,Delivered
SHP0005492,ORD0041767,WH005,2025-12-13,2025-12-21,BlueDart,In Transit
SHP0005493,ORD0025546,WH009,2025-12-16,2025-12-23,DTDC,Delivered
SHP0005494,ORD0017490,WH010,2026-03-30,2026-04-05,BlueDart,In Transit
SHP0005495,ORD0007039,WH010,2025-11-18,2025-11-25,Ecom Express,Delivered
SHP0005496,ORD0004803,WH003,2026-05-01,2026-05-02,BlueDart,Delivered
SHP0005497,ORD0027285,WH009,2026-06-15,2026-06-22,Delhivery,Delivered
SHP0005498,ORD0017404,WH007,2025-06-30,2025-07-04,DTDC,Delivered
SHP0005499,ORD0046753,WH010,2025-09-04,2025-09-11,DTDC,Delivered
SHP0005500,ORD0012921,WH002,2026-06-24,2026-06-29,BlueDart,Delivered
SHP0005501,ORD0043879,WH009,2025-01-27,2025-01-29,DTDC,In Transit
SHP0005502,ORD0020234,WH004,2025-06-22,2025-06-30,XpressBees,Delayed
SHP0005503,ORD0044111,WH002,2026-04-22,2026-04-28,XpressBees,Delivered
SHP0005504,ORD0011417,WH007,2026-03-15,2026-03-21,Delhivery,Delayed
SHP0005505,ORD0009495,WH009,2026-08-25,2026-08-28,Delhivery,Delivered
SHP0005506,ORD0046121,WH005,2025-01-07,2025-01-09,Delhivery,Delivered
SHP0005507,ORD0029862,WH003,2026-02-19,2026-02-27,Ecom Express,Delayed
SHP0005508,ORD0039267,WH005,2025-02-14,2025-02-21,Delhivery,Delivered
SHP0005509,ORD0044422,WH010,2025-04-17,2025-04-23,XpressBees,Delivered
SHP0005510,ORD0022150,WH006,2026-06-19,2026-06-27,DTDC,Delivered
SHP0005511,ORD0041740,WH008,2026-04-20,2026-04-22,DTDC,Delivered
SHP0005512,ORD0044569,WH007,2025-09-06,2025-09-13,XpressBees,Delivered
SHP0005513,ORD0029738,WH001,2025-11-25,2025-12-03,BlueDart,In Transit
SHP0005514,ORD0021783,WH010,2026-06-18,2026-06-19,XpressBees,In Transit
SHP0005515,ORD0025792,WH006,2025-07-27,2025-07-31,BlueDart,Delivered
SHP0005516,ORD0029858,WH006,2026-07-20,2026-07-24,BlueDart,Delivered
SHP0005517,ORD0028193,WH005,2025-11-08,2025-11-15,Delhivery,Delivered
SHP0005518,ORD0006685,WH001,2026-02-18,2026-02-23,XpressBees,Delivered
SHP0005519,ORD0000811,WH005,2025-01-28,2025-02-03,DTDC,Delivered
SHP0005520,ORD0023789,WH002,2025-11-04,2025-11-06,XpressBees,Delivered
SHP0005521,ORD0043378,WH009,2025-02-26,2025-03-04,XpressBees,Delivered
SHP0005522,ORD0045410,WH002,2025-05-17,2025-05-21,BlueDart,Delivered
SHP0005523,ORD0012252,WH007,2025-02-05,2025-02-10,Ecom Express,Delayed
SHP0005524,ORD0013441,WH001,2026-02-03,2026-02-11,XpressBees,In Transit
SHP0005525,ORD0021724,WH001,2026-05-19,2026-05-26,XpressBees,In Transit
SHP0005526,ORD0005716,WH009,2025-01-26,2025-02-03,Ecom Express,Delayed
SHP0005527,ORD0031263,WH009,2025-02-21,2025-02-24,BlueDart,Delivered
SHP0005528,ORD0034363,WH003,2026-06-13,2026-06-16,Ecom Express,Delivered
SHP0005529,ORD0018517,WH003,2026-07-13,2026-07-14,DTDC,Delivered
SHP0005530,ORD0016958,WH010,2025-06-24,2025-06-28,Ecom Express,Delivered
SHP0005531,ORD0006026,WH003,2025-07-28,2025-08-01,BlueDart,Delivered
SHP0005532,ORD0027542,WH007,2025-05-16,2025-05-23,DTDC,Delivered
SHP0005533,ORD0047277,WH009,2025-06-15,2025-06-23,BlueDart,In Transit
SHP0005534,ORD0032520,WH007,2026-04-24,2026-04-25,Delhivery,Delivered
SHP0005535,ORD0034722,WH007,2025-06-26,2025-07-03,Delhivery,Delayed
SHP0005536,ORD0049631,WH005,2026-07-13,2026-07-18,XpressBees,In Transit
SHP0005537,ORD0010860,WH004,2026-05-10,2026-05-13,DTDC,Delayed
SHP0005538,ORD0027512,WH001,2026-08-07,2026-08-08,DTDC,Delivered
SHP0005539,ORD0015226,WH010,2025-09-09,2025-09-14,DTDC,Delivered
SHP0005540,ORD0005135,WH008,2025-06-16,2025-06-22,Delhivery,Delivered
SHP0005541,ORD0003644,WH002,2025-08-13,2025-08-20,DTDC,Delayed
SHP0005542,ORD0024191,WH004,2026-06-03,2026-06-06,Delhivery,Delivered
SHP0005543,ORD0040540,WH001,2025-12-14,2025-12-18,DTDC,Delivered
SHP0005544,ORD0030357,WH010,2026-07-30,2026-08-02,Delhivery,Delivered
SHP0005545,ORD0011411,WH008,2025-05-24,2025-05-27,BlueDart,Delivered
SHP0005546,ORD0008185,WH007,2026-06-10,2026-06-17,XpressBees,Delivered
SHP0005547,ORD0016803,WH010,2025-12-18,2025-12-20,DTDC,Delivered
SHP0005548,ORD0036812,WH006,2025-01-19,2025-01-22,Delhivery,Delivered
SHP0005549,ORD0010591,WH001,2025-07-01,2025-07-05,DTDC,Delivered
SHP0005550,ORD0029146,WH005,2026-04-06,2026-04-08,XpressBees,In Transit
SHP0005551,ORD0015746,WH009,2025-01-09,2025-01-11,BlueDart,Delayed
SHP0005552,ORD0010669,WH005,2026-08-15,2026-08-16,Delhivery,Delivered
SHP0005553,ORD0035256,WH004,2026-07-13,2026-07-21,XpressBees,Delivered
SHP0005554,ORD0033015,WH010,2025-06-09,2025-06-16,DTDC,Delayed
SHP0005555,ORD0040265,WH008,2025-10-17,2025-10-20,Ecom Express,Delivered
SHP0005556,ORD0002721,WH007,2025-05-28,2025-05-30,Delhivery,Delivered
SHP0005557,ORD0016188,WH010,2025-12-10,2025-12-18,Delhivery,Delivered
SHP0005558,ORD0045891,WH004,2026-04-17,2026-04-25,Delhivery,In Transit
SHP0005559,ORD0049953,WH001,2025-01-31,2025-02-04,BlueDart,In Transit
SHP0005560,ORD0033008,WH009,2026-07-30,2026-08-06,Delhivery,Delivered
SHP0005561,ORD0033932,WH006,2026-02-13,2026-02-17,Delhivery,Delivered
SHP0005562,ORD0039333,WH003,2026-05-15,2026-05-19,Delhivery,Delivered
SHP0005563,ORD0021191,WH008,2026-05-03,2026-05-09,XpressBees,Delivered
SHP0005564,ORD0008069,WH006,2025-11-21,2025-11-23,Ecom Express,Delivered
SHP0005565,ORD0038763,WH010,2025-04-09,2025-04-16,DTDC,In Transit
SHP0005566,ORD0045540,WH001,2025-02-03,2025-02-05,DTDC,Delivered
SHP0005567,ORD0026724,WH003,2025-10-03,2025-10-08,Delhivery,In Transit
SHP0005568,ORD0024894,WH010,2025-10-11,2025-10-18,Ecom Express,Delivered
SHP0005569,ORD0035405,WH010,2025-08-19,2025-08-21,XpressBees,In Transit
SHP0005570,ORD0024269,WH004,2026-01-17,2026-01-25,Delhivery,In Transit
SHP0005571,ORD0006039,WH008,2025-03-25,2025-03-26,Delhivery,Delivered
SHP0005572,ORD0038577,WH008,2026-05-04,2026-05-09,Delhivery,Delayed
SHP0005573,ORD0000648,WH008,2025-10-23,2025-10-26,Ecom Express,Delivered
SHP0005574,ORD0032848,WH005,2026-04-16,2026-04-23,DTDC,In Transit
SHP0005575,ORD0026488,WH002,2025-03-14,2025-03-18,DTDC,Delayed
SHP0005576,ORD0020613,WH009,2026-07-03,2026-07-04,DTDC,Delivered
SHP0005577,ORD0001982,WH001,2026-02-20,2026-02-26,BlueDart,Delivered
SHP0005578,ORD0039951,WH008,2025-05-23,2025-05-27,Delhivery,Delivered
SHP0005579,ORD0006865,WH001,2025-05-28,2025-06-02,DTDC,Delivered
SHP0005580,ORD0010301,WH002,2025-10-10,2025-10-15,Ecom Express,Delivered
SHP0005581,ORD0038120,WH004,2026-01-04,2026-01-12,XpressBees,Delivered
SHP0005582,ORD0017158,WH003,2025-08-22,2025-08-28,DTDC,Delivered
SHP0005583,ORD0021996,WH004,2026-06-06,2026-06-08,BlueDart,Delivered
SHP0005584,ORD0047028,WH002,2026-01-23,2026-01-26,Delhivery,In Transit
SHP0005585,ORD0019221,WH004,2025-10-16,2025-10-21,BlueDart,Delivered
SHP0005586,ORD0019341,WH010,2025-03-06,2025-03-11,XpressBees,In Transit
SHP0005587,ORD0021176,WH007,2025-05-06,2025-05-08,Ecom Express,Delivered
SHP0005588,ORD0012223,WH003,2026-07-23,2026-07-28,Ecom Express,Delivered
SHP0005589,ORD0007137,WH008,2026-07-09,2026-07-14,Ecom Express,Delivered
SHP0005590,ORD0046154,WH010,2025-01-22,2025-01-27,Ecom Express,Delivered
SHP0005591,ORD0000802,WH003,2025-02-01,2025-02-04,DTDC,Delayed
SHP0005592,ORD0036609,WH009,2025-05-07,2025-05-12,DTDC,In Transit
SHP0005593,ORD0016424,WH009,2025-08-13,2025-08-14,XpressBees,In Transit
SHP0005594,ORD0024954,WH001,2025-01-25,2025-01-31,DTDC,Delivered
SHP0005595,ORD0019396,WH004,2026-03-10,2026-03-14,DTDC,Delivered
SHP0005596,ORD0019311,WH008,2025-07-23,2025-07-30,Ecom Express,In Transit
SHP0005597,ORD0033989,WH008,2025-04-29,2025-05-07,XpressBees,Delivered
SHP0005598,ORD0032800,WH007,2026-05-18,2026-05-24,BlueDart,Delivered
SHP0005599,ORD0038888,WH005,2025-03-21,2025-03-22,XpressBees,Delivered
SHP0005600,ORD0029515,WH003,2026-06-04,2026-06-12,DTDC,In Transit
SHP0005601,ORD0003978,WH004,2025-10-14,2025-10-15,DTDC,Delivered
SHP0005602,ORD0014343,WH004,2025-10-31,2025-11-03,Ecom Express,In Transit
SHP0005603,ORD0017233,WH010,2025-10-17,2025-10-19,XpressBees,In Transit
SHP0005604,ORD0028490,WH005,2026-05-23,2026-05-31,XpressBees,Delivered
SHP0005605,ORD0041110,WH003,2025-08-21,2025-08-25,BlueDart,Delivered
SHP0005606,ORD0007350,WH007,2025-06-06,2025-06-08,BlueDart,Delivered
SHP0005607,ORD0040581,WH002,2025-06-06,2025-06-12,BlueDart,Delivered
SHP0005608,ORD0019949,WH006,2026-06-28,2026-06-30,Ecom Express,Delivered
SHP0005609,ORD0005740,WH001,2025-03-27,2025-04-04,Ecom Express,Delivered
SHP0005610,ORD0035597,WH006,2025-07-16,2025-07-20,XpressBees,Delivered
SHP0005611,ORD0010291,WH002,2026-02-03,2026-02-09,Delhivery,In Transit
SHP0005612,ORD0044650,WH001,2026-08-25,2026-08-26,BlueDart,Delivered
SHP0005613,ORD0011330,WH009,2026-04-01,2026-04-02,BlueDart,In Transit
SHP0005614,ORD0039007,WH001,2025-02-08,2025-02-15,Ecom Express,Delivered
SHP0005615,ORD0021716,WH004,2025-12-04,2025-12-06,Delhivery,In Transit
SHP0005616,ORD0038074,WH010,2025-07-19,2025-07-27,DTDC,Delivered
SHP0005617,ORD0021496,WH008,2026-07-06,2026-07-10,DTDC,Delivered
SHP0005618,ORD0047789,WH003,2025-04-21,2025-04-25,XpressBees,Delivered
SHP0005619,ORD0007103,WH010,2025-02-22,2025-02-26,Ecom Express,Delivered
SHP0005620,ORD0041525,WH005,2025-11-08,2025-11-12,Delhivery,Delivered
SHP0005621,ORD0039279,WH003,2025-07-24,2025-07-31,Delhivery,In Transit
SHP0005622,ORD0024359,WH008,2025-09-04,2025-09-12,BlueDart,Delivered
SHP0005623,ORD0038817,WH009,2025-02-23,2025-02-24,Delhivery,Delivered
SHP0005624,ORD0049488,WH004,2026-04-13,2026-04-15,Ecom Express,In Transit
SHP0005625,ORD0009362,WH010,2026-06-11,2026-06-14,Ecom Express,Delivered
SHP0005626,ORD0040849,WH002,2025-02-08,2025-02-14,BlueDart,Delivered
SHP0005627,ORD0022292,WH005,2025-05-19,2025-05-22,Ecom Express,Delivered
SHP0005628,ORD0002837,WH009,2025-04-04,2025-04-05,Ecom Express,Delivered
SHP0005629,ORD0027128,WH006,2026-07-14,2026-07-16,XpressBees,Delivered
SHP0005630,ORD0022631,WH006,2026-07-31,2026-08-01,Delhivery,Delivered
SHP0005631,ORD0030016,WH002,2026-04-11,2026-04-16,DTDC,Delivered
SHP0005632,ORD0021922,WH006,2025-04-08,2025-04-16,Ecom Express,Delivered
SHP0005633,ORD0012321,WH002,2025-06-25,2025-07-01,DTDC,In Transit
SHP0005634,ORD0016109,WH002,2025-05-15,2025-05-16,Ecom Express,Delivered
SHP0005635,ORD0023376,WH009,2025-03-24,2025-03-29,XpressBees,Delivered
SHP0005636,ORD0032433,WH002,2025-06-04,2025-06-10,Ecom Express,Delivered
SHP0005637,ORD0015099,WH002,2025-01-12,2025-01-19,Delhivery,Delivered
SHP0005638,ORD0015737,WH007,2026-05-19,2026-05-22,BlueDart,Delayed
SHP0005639,ORD0048451,WH003,2025-11-16,2025-11-24,XpressBees,Delivered
SHP0005640,ORD0001196,WH006,2026-05-21,2026-05-22,DTDC,Delivered
SHP0005641,ORD0007430,WH009,2026-08-02,2026-08-04,Ecom Express,Delivered
SHP0005642,ORD0002638,WH004,2025-01-01,2025-01-08,DTDC,Delivered
SHP0005643,ORD0008777,WH009,2025-03-08,2025-03-10,BlueDart,Delayed
SHP0005644,ORD0032360,WH004,2026-07-08,2026-07-13,DTDC,Delivered
SHP0005645,ORD0006362,WH004,2025-08-16,2025-08-24,XpressBees,Delivered
SHP0005646,ORD0030872,WH007,2026-07-29,2026-08-06,BlueDart,Delivered
SHP0005647,ORD0001856,WH001,2026-05-18,2026-05-19,BlueDart,Delivered
SHP0005648,ORD0010595,WH009,2025-04-13,2025-04-21,Ecom Express,In Transit
SHP0005649,ORD0005354,WH001,2025-10-16,2025-10-20,XpressBees,Delivered
SHP0005650,ORD0048456,WH010,2025-11-01,2025-11-06,Ecom Express,Delivered
SHP0005651,ORD0046415,WH004,2026-04-27,2026-05-03,Ecom Express,In Transit
SHP0005652,ORD0040574,WH007,2025-04-23,2025-04-27,XpressBees,Delivered
SHP0005653,ORD0025310,WH008,2025-01-11,2025-01-18,Delhivery,Delivered
SHP0005654,ORD0041498,WH006,2026-01-25,2026-01-28,Ecom Express,Delivered
SHP0005655,ORD0013475,WH008,2025-03-05,2025-03-08,DTDC,Delivered
SHP0005656,ORD0011850,WH008,2025-07-16,2025-07-23,XpressBees,Delivered
SHP0005657,ORD0033766,WH006,2026-07-24,2026-07-27,Delhivery,Delivered
SHP0005658,ORD0019442,WH007,2026-03-02,2026-03-05,XpressBees,Delivered
SHP0005659,ORD0046553,WH004,2025-10-29,2025-11-02,DTDC,Delivered
SHP0005660,ORD0039700,WH008,2025-02-01,2025-02-08,BlueDart,Delivered
SHP0005661,ORD0013873,WH006,2026-05-12,2026-05-20,BlueDart,Delivered
SHP0005662,ORD0032635,WH002,2026-07-19,2026-07-23,DTDC,Delivered
SHP0005663,ORD0045589,WH002,2025-05-19,2025-05-26,Ecom Express,Delivered
SHP0005664,ORD0008502,WH007,2025-04-28,2025-05-06,XpressBees,Delivered
SHP0005665,ORD0001530,WH006,2025-07-01,2025-07-05,Delhivery,Delivered
SHP0005666,ORD0011919,WH009,2026-07-12,2026-07-20,DTDC,Delivered
SHP0005667,ORD0036421,WH001,2025-01-26,2025-01-30,DTDC,Delivered
SHP0005668,ORD0037464,WH001,2025-03-25,2025-04-01,XpressBees,Delivered
SHP0005669,ORD0005895,WH002,2025-12-25,2026-01-02,BlueDart,Delayed
SHP0005670,ORD0022225,WH008,2025-01-16,2025-01-20,BlueDart,Delivered
SHP0005671,ORD0032039,WH008,2026-02-09,2026-02-12,DTDC,Delayed
SHP0005672,ORD0015157,WH006,2025-10-30,2025-11-04,Delhivery,Delivered
SHP0005673,ORD0025403,WH008,2025-09-30,2025-10-02,Ecom Express,Delivered
SHP0005674,ORD0010130,WH009,2025-04-05,2025-04-12,XpressBees,In Transit
SHP0005675,ORD0010111,WH008,2025-10-23,2025-10-30,BlueDart,Delayed
SHP0005676,ORD0008903,WH010,2026-02-08,2026-02-11,BlueDart,Delayed
SHP0005677,ORD0040078,WH002,2025-09-05,2025-09-09,XpressBees,Delayed
SHP0005678,ORD0032084,WH009,2025-10-19,2025-10-26,BlueDart,Delivered
SHP0005679,ORD0023507,WH002,2025-07-03,2025-07-06,BlueDart,Delivered
SHP0005680,ORD0015227,WH001,2026-06-08,2026-06-13,Delhivery,Delivered
SHP0005681,ORD0004795,WH008,2026-02-26,2026-03-06,XpressBees,Delivered
SHP0005682,ORD0019866,WH009,2026-08-20,2026-08-26,BlueDart,Delayed
SHP0005683,ORD0004817,WH002,2026-07-10,2026-07-18,BlueDart,Delivered
SHP0005684,ORD0012159,WH006,2025-01-02,2025-01-04,BlueDart,Delivered
SHP0005685,ORD0005093,WH010,2026-06-21,2026-06-27,Ecom Express,Delayed
SHP0005686,ORD0017041,WH004,2026-05-10,2026-05-12,DTDC,Delivered
SHP0005687,ORD0044458,WH001,2025-07-25,2025-07-28,XpressBees,Delivered
SHP0005688,ORD0010689,WH007,2025-05-31,2025-06-05,DTDC,Delivered
SHP0005689,ORD0031443,WH007,2026-07-29,2026-07-31,Delhivery,Delivered
SHP0005690,ORD0031920,WH007,2025-07-25,2025-07-29,BlueDart,Delivered
SHP0005691,ORD0038774,WH001,2025-05-23,2025-05-31,BlueDart,Delivered
SHP0005692,ORD0027459,WH003,2025-10-13,2025-10-17,Ecom Express,Delivered
SHP0005693,ORD0016096,WH006,2025-02-05,2025-02-07,Delhivery,Delivered
SHP0005694,ORD0019365,WH010,2026-06-24,2026-07-01,DTDC,Delivered
SHP0005695,ORD0001954,WH010,2026-01-01,2026-01-05,BlueDart,In Transit
SHP0005696,ORD0044911,WH002,2026-07-23,2026-07-28,DTDC,In Transit
SHP0005697,ORD0018305,WH007,2025-11-20,2025-11-26,BlueDart,Delivered
SHP0005698,ORD0015709,WH005,2025-05-06,2025-05-08,BlueDart,Delivered
SHP0005699,ORD0040152,WH002,2026-03-11,2026-03-14,XpressBees,Delayed
SHP0005700,ORD0004569,WH008,2025-06-23,2025-06-28,DTDC,Delivered
SHP0005701,ORD0040796,WH008,2025-08-31,2025-09-03,XpressBees,Delivered
SHP0005702,ORD0041376,WH006,2025-02-05,2025-02-07,Delhivery,Delivered
SHP0005703,ORD0008182,WH004,2026-02-28,2026-03-07,DTDC,Delivered
SHP0005704,ORD0039873,WH003,2026-07-27,2026-08-02,BlueDart,Delivered
SHP0005705,ORD0028878,WH003,2025-03-21,2025-03-26,DTDC,In Transit
SHP0005706,ORD0034205,WH007,2025-07-23,2025-07-31,BlueDart,In Transit
SHP0005707,ORD0029562,WH010,2025-08-03,2025-08-07,XpressBees,Delivered
SHP0005708,ORD0018771,WH001,2026-07-21,2026-07-27,Delhivery,Delivered
SHP0005709,ORD0035225,WH004,2025-11-21,2025-11-27,Delhivery,Delivered
SHP0005710,ORD0020235,WH004,2026-01-10,2026-01-16,BlueDart,Delivered
SHP0005711,ORD0037597,WH002,2026-03-14,2026-03-15,Delhivery,Delivered
SHP0005712,ORD0043886,WH001,2025-08-14,2025-08-17,XpressBees,Delivered
SHP0005713,ORD0026144,WH009,2025-10-14,2025-10-21,DTDC,Delivered
SHP0005714,ORD0025944,WH002,2025-02-13,2025-02-14,DTDC,In Transit
SHP0005715,ORD0015261,WH003,2026-06-05,2026-06-07,Ecom Express,Delivered
SHP0005716,ORD0021657,WH005,2026-04-08,2026-04-10,BlueDart,Delivered
SHP0005717,ORD0037905,WH002,2025-11-11,2025-11-16,BlueDart,Delivered
SHP0005718,ORD0000099,WH005,2026-02-24,2026-02-27,DTDC,Delivered
SHP0005719,ORD0016868,WH003,2026-04-27,2026-05-03,XpressBees,In Transit
SHP0005720,ORD0016658,WH008,2026-04-15,2026-04-21,DTDC,Delayed
SHP0005721,ORD0021816,WH004,2025-07-03,2025-07-04,Ecom Express,Delivered
SHP0005722,ORD0046216,WH003,2026-04-18,2026-04-25,Ecom Express,Delivered
SHP0005723,ORD0029814,WH008,2025-08-12,2025-08-20,BlueDart,Delivered
SHP0005724,ORD0016840,WH004,2025-11-25,2025-11-26,Delhivery,In Transit
SHP0005725,ORD0011784,WH009,2026-02-18,2026-02-25,XpressBees,Delivered
SHP0005726,ORD0012493,WH010,2026-07-06,2026-07-09,Delhivery,Delivered
SHP0005727,ORD0035334,WH007,2025-06-05,2025-06-10,Delhivery,Delivered
SHP0005728,ORD0008912,WH002,2025-08-24,2025-08-28,Ecom Express,Delivered
SHP0005729,ORD0000105,WH004,2026-01-07,2026-01-14,Ecom Express,Delivered
SHP0005730,ORD0017604,WH001,2025-05-05,2025-05-10,XpressBees,Delivered
SHP0005731,ORD0045110,WH003,2025-09-14,2025-09-16,BlueDart,Delivered
